"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-html-content-inner-div","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2","ipc-btn__text"
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2718306/?ref_=tturv_1097","Ignore all the hate, this movie is great!","My goodness. What's up with everyone dissecting every single detail of this movie? Yes this movie has flaws, yes it's not perfect, yes it does have minor issues, but put all that aside and enjoy the picture. Once you sit back and enjoy, you can truly see what an achievement this movie is! It's definitely not better than the Dark Knight (the gold standard for comic book movies) but sure better than Batman Begins. This movie is an outstanding production and Nolan & his team definitely deserve massive praise for delivering one of the best conclusions to a movie trilogy.A solid 9/10.","Helpful","•","5","4","tony_aka30","https://www.imdb.com/user/ur27218011/?ref_=tturv_usr_1097_t","Dec 11, 2012","https://www.imdb.com/title/tt1345836/review/rw2718306/?ref_=tturv_perm_1097",""
"2","/10","https://www.imdb.com/title/tt1345836/review/rw2717986/?ref_=tturv_1098","weak","","Helpful","•","5","4","darknessintheglen","https://www.imdb.com/user/ur15562270/?ref_=tturv_usr_1098_t","Dec 11, 2012","https://www.imdb.com/title/tt1345836/review/rw2717986/?ref_=tturv_perm_1098","Spoiler"
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2714694/?ref_=tturv_1099","A masterpiece, the most epic conclusion to the most epic trilogy.","What to say??? i saw this movie yesterday at home and honestly i could not move my eyes from the screen the entire movie. for Three hours i was sitting on the sofa enjoying this masterpiece of Cristopher Nolan like i was disconnected from the outside world. The characters were amazing, the acting was terrifying, the story line was more than excellent, what else do you want? if you did not see this movie yet, it will be a big waste, go see it now and enjoy. This kind of movie and especially this movie will leave a mark in cinema industry and will not be forgotten soon. First u can see how much the character building and the emotions are very strong, Bruce Wayne was more obvious than batman and this is a very smart move from the director as it is the trilogy conclusion. Of course the actors performance were amazing, Tom Hardy evil character was superb, his acting is perfect not to forget Christian Bale the best actor for batman role i think. Christofer Nolan you outdone yourself again.","Helpful","•","3","6","s-t2006","https://www.imdb.com/user/ur36588690/?ref_=tturv_usr_1099_t","Dec 4, 2012","https://www.imdb.com/title/tt1345836/review/rw2714694/?ref_=tturv_perm_1099",""
"3","/10","https://www.imdb.com/title/tt1345836/review/rw2714055/?ref_=tturv_1100","I guess I'm an outlier","I had to stop watching this movie about 2/3rds of the way through it. I don't understand why people liked it so much. I found it to be poorly written and poorly acted. I thought Christian Bale's performance was weak and found the dialog to be pedantic and predictable.The character of Bane would be interesting except for the pathetic description of his 'creation.' The 'toys' were pretty good, but that's far beneath what this movie could and should have been. I have enjoyed all (or most) of the other Batman movies but honestly found this one to be unwatchable. I'm astounded by the good rating here because I usually agree with user reviews on IMDb. Live and learn.","Helpful","•","6","3","alexwalshmd","https://www.imdb.com/user/ur38242452/?ref_=tturv_usr_1100_t","Dec 2, 2012","https://www.imdb.com/title/tt1345836/review/rw2714055/?ref_=tturv_perm_1100",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2711409/?ref_=tturv_1101","Amazing...","I saw the 'Dark Knight Rises' at the drive-in without knowing anything about Batman, or seeing any of the other movies. I came out dumbfounded. Never have I been intrigued in an action movie as much as I was in 'Dark Knight Rises. It's not that often that we see women in power, so it was a nice surprise. Yes, I'm talking to you Marion Cotillard and Anne Hathaway. You two were absolutely outstanding! Joseph Gordon-Levitt as Blake was definitely the Breakout Performance of the Year, and Tom Hardy and Christian Bale as Bane and Batman well, enough said. Amazing performances given all around.When I actually saw 'Dark Knight Rises' in July, it was in the wake of the Aurora, CO tragedy. I would just like to express my sorrow for the people involved and their families. I know it's a little late, but to me it is not even fathomable how someone can do that.","Helpful","•","4","5","HollywoodAlicia","https://www.imdb.com/user/ur19506236/?ref_=tturv_usr_1101_t","Nov 27, 2012","https://www.imdb.com/title/tt1345836/review/rw2711409/?ref_=tturv_perm_1101",""
"2","/10","https://www.imdb.com/title/tt1345836/review/rw2710216/?ref_=tturv_1102","Pretty boring","","Helpful","•","5","4","flemur13013","https://www.imdb.com/user/ur20480500/?ref_=tturv_usr_1102_t","Nov 25, 2012","https://www.imdb.com/title/tt1345836/review/rw2710216/?ref_=tturv_perm_1102","Spoiler"
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2708202/?ref_=tturv_1103","without any doubt one of the best movies ever been made!!!","I know never in my life i'll be so angry of dieing Bruce and in the same time so damn happy of seeing him alive.so sad of watching Alfred's cry and so excited to see him laugh at the end of the movie. How amazingly you took us into deep emotions,fears,hopes,sadness and so on by making this movie. thank you all to make this film so beautiful.Of course every one of the cast was perfect.i wish good luck for tom hardy.he really deserves a very high place in art and of course acting. Nolan did this job well-done again and will do in the future too.I gave 10/10 because it deserved the highest one.I hope you enjoyed the movie and it's extraordinary music and of course my review.","Helpful","•","4","5","behi_1371","https://www.imdb.com/user/ur23407384/?ref_=tturv_usr_1103_t","Nov 21, 2012","https://www.imdb.com/title/tt1345836/review/rw2708202/?ref_=tturv_perm_1103",""
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2708167/?ref_=tturv_1104","Christopher Nolan returns to the ""Dark Knight"" franchise with yet another spectacular movie experience","Set eight years after the events of the Dark Knight, Bruce Wayne (no an aged recluse) is forced to return as batman due to the emergence of a new evil in the form of Bane(played by Tom Hardy).The film is flawlessly acted. The ensemble cast of Christian Bale, Anne Hathaway, Michael Caine, Tom Hardy, Morgan Freeman and Gary Oldman( among others) all play their roles convincingly. The film truly is a spectacle, I have seen this film on three occasions and the epic grandeur of each set piece never ceased to amaze me. I truly do not understand the criticims of this film, so I would like to address them.Some people claimed the film was ""dreary"" and overlong. I disagree, the whole purpose of the film was to be ""dreary"" and heavy. Bane is the first villain in the series that can match(and is perhaps superior) Batman both physically and mentally,as an audience we're supposed feel a sense of hopelessness and to downgrade a film for that is unjustified as many films have that very same purpose eg.Pursuit of Happiness I do not the film is too long because every scene is vital to the film and removing one would render it ""incoherent"", as well films such as Titanic and Avatar have longer running times and were cinematic successes. I tried earnestly to find plot holes but I still could not. Those who claim the film does not add up, obviuously did not understand the plot and perhaps have become accustomed to being fed answers without any requirement to think. Christopher Nolan devotes himself to his films and treats them with great care. His direction and stroytelling is evident in this film and is one of his strongest films to date, although a prefer the ""Dark Knight"" purely for the performance of Heath Ledger which Tom Hardy was narrowly beaten by in the villain stakes.","Helpful","•","3","6","kgosi95","https://www.imdb.com/user/ur33683477/?ref_=tturv_usr_1104_t","Nov 21, 2012","https://www.imdb.com/title/tt1345836/review/rw2708167/?ref_=tturv_perm_1104",""
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2706541/?ref_=tturv_1105","Another beatific triumph of Christopher Nolan","Another beatific triumph of Christopher Nolan. Another grand creation that proved this great director's supreme grandeur in this age of Cinemas. The script, as usual, was top-notched with rounds of Nolanish twists. Heart-knocking back-score made me conceive its grave thrill. Christian Bale, Gary Oldman, Michael Kaine, Morgan Freeman needed no new mention as they remained firm and intense with their characters. Anne Hathaway, Levitt, Marion also allured the screen in the new additions. Tom Hardy, as Bane, cast a winsome spell for playing his 'necessary evil' role to prepare Gotham for ashes. It had to be mesmerized with his husky-marvy articulation, ironical dialogues and eye-sighted acting. But I reckoned him after Joker and Ra's Al Ghul; since seemingly Bane could not surpass Joker's epic masterful insanity and Ghul's visionary appearance. Fight scenes, in addition, were poorly staged. If I ranked the trilogy, the arrow would be like---->The Dark Knight--->Batman Begins--->The Dark Knight Rises. Though little frustration grabbed me for some while after finishing the film owing to pinnacle of enormous expectation; this was undeniably an unforgettable cinematic experience :))) And again thanks to Nolan vai for such masterpiece :p","Helpful","•","2","7","shahriyar-ovi","https://www.imdb.com/user/ur25866973/?ref_=tturv_usr_1105_t","Nov 18, 2012","https://www.imdb.com/title/tt1345836/review/rw2706541/?ref_=tturv_perm_1105",""
"6","/10","https://www.imdb.com/title/tt1345836/review/rw2705413/?ref_=tturv_1106","An admirable effort undermined by a weak plot","The Dark Knight Rises was better than I was expected, although I have higher standards than most people on IMDb.This film had a very difficult task living up to its predecessor, which I admit was excellent.Christopher Nolan is one of the better directors working now, but this film just doesn't offer him much to work with. The fundamental problem is the lack of a coherent plot. This is a film which plods along, through its longer-than-necessary running time.It appears they attempted to compensate for the lack of a good story arc by cramming as many plot devices and cameo appearances into the movie as possible.This is certainly a much better film than ""Avengers"" of ""Amazing Spider Man"", but those movies were just trash.","Helpful","•","4","5","joshua-303-92778","https://www.imdb.com/user/ur31927784/?ref_=tturv_usr_1106_t","Nov 16, 2012","https://www.imdb.com/title/tt1345836/review/rw2705413/?ref_=tturv_perm_1106",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2699434/?ref_=tturv_1107","epic finale","","Helpful","•","4","5","romano-zanki888","https://www.imdb.com/user/ur37523488/?ref_=tturv_usr_1107_t","Nov 4, 2012","https://www.imdb.com/title/tt1345836/review/rw2699434/?ref_=tturv_perm_1107","Spoiler"
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2699412/?ref_=tturv_1108","Let's Bring the Limited Edition BatCowl and Reborn Documentary Together!","There is a way to solve the problem of there currently being no plans for a ""The Dark Knight Rises""--Blu-ray + DVD Combo With Limited Edition Bat-Cowl Display Case that would also include ""The Dark Knight Reborn"". ""Reborn"" is a documentary on the making of ""The Dark Knight Trilogy"". It seems that this documentary will only be available with ""TDKRises""--Limited Edition Steelbook Best Buy Exclusive.Obviously, most all of us true fans would much prefer to own the Bat-Cowl plus ""Reborn"", and not have pay for both the Steelbook and the Bat-Cowl just to have the coolest packaging along with the documentary. Also, I am sure that we all want to know what contents will be included in ""The Dark Knight Trilogy""--Ultimate Collector's Edition Set, coming in the fall of 2013, before we decide to buy ""TDKR"" in December.Since these products are manufactured by Warner Bros., please go to their website, bottom of page, ""Help - Tell Us What You Think"", take a survey and send them the following letter in the alloted text boxes. You may also go to the WBShop site, to the bottom of the page, find ""Customer Service - Contact Us"", and paste the same text into a message and send it to them. Feel free to write your own message, if you can. You may also print the following message and mail it to Warner Home Video, 4000 Warner Blvd., Burbank CA 91522. If enough of us participate, we may get the results that we deserve!Dear Warner Bros. Home Video,According to the BestBuy website, ""The Dark Knight Rises""--Blu-ray + DVD Combo with Limited Edition Bat-Cowl Display Case will NOT include ""The Dark Knight Reborn"", which is a documentary on the making of ""The Dark Knight Trilogy"". So Far, ""Reborn"" will only be available with ""The Dark Knight Rises""--Best Buy Exclusive Limited Edition Steelbook.We the fans of the Trilogy and the loyal followers of you century's great roster of movies respectfully request that the Bat-Cowl Limited Edition be made to include the coveted ""Dark Knight Reborn"" Blu-ray Disc. While Steelbook packaging is cool, we many serious collectors will definitely much prefer to have the Bat-Cowl displayed on our shelves. But we do not wish to have to double-dip and buy both the Steelbook and Bat-Cowl, just to have the most prestigious packaging plus the documentary.If it is too late in the manufacturing process to have the ""Reborn"" BDs inserted into the Bat-Cowl boxes, then they may attached to outside of the box within a simple cardboard sleeve or else distributed in limited quantities to the first-coming customers. I am confident that Warner Bros. Home Video can find of a way to resolve this problem.Furthermore, please post the product details and box contents list for ""The Dark Knight Trilogy""--Ultimate Collector's Edition Gift Set, which is purported to be released in early 2013, as soon as possible, hopefully before December 4th, which is when ""Dark Knight Rises"" will be released on Blu-ray and DVD. Doing so will enable us Batfans to decide on whether to acquire ""TDKR"" in December, or to wait for the Trilogy Ultimate Set.If there are some other powers that be that we should instead be contacting in regards to these issues, please forward this message to them or else let us know their names, phone numb#rs and/or e-mail addresses.Thank You So Much for hearing us! Sincerely, (type your name here)","Helpful","•","3","6","gregoryanaj","https://www.imdb.com/user/ur37522703/?ref_=tturv_usr_1108_t","Nov 4, 2012","https://www.imdb.com/title/tt1345836/review/rw2699412/?ref_=tturv_perm_1108",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2694464/?ref_=tturv_1109","Winner !","Totally mindblowing,dramatic storyline,intense action scenes and so on........Catwoman (Anne hathaway) plays a very interesting role side on side with batman to stop the crime act It is one of the greatest hits so far and one of the best movies i have seen actually. I loved the dark knight 2008, and so the most of the world. I say even this this deserved more than 9.0 ratings as it never goes boring by the whole duration , every scene has been plotted appropriately and at the appropriate time.There are a couple of scenes like the one in which the Bruce Wayne has been thrown into a huge pit among several prisoners out of which he had to escape out .For me this scene was the most intense scene in the whole movie because you the moment when he takes the final jump off a ridge was very breathtaking.Even the other side role players like the cops were given equal importance for the whole movie plot.. Loved it, if you like the Batman character and enjoyed watching 'The Dark Knight'(2008),then this is the next movie for you..believe me","Helpful","•","3","6","jamesbond-bond19","https://www.imdb.com/user/ur37121565/?ref_=tturv_usr_1109_t","Oct 25, 2012","https://www.imdb.com/title/tt1345836/review/rw2694464/?ref_=tturv_perm_1109",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2691884/?ref_=tturv_1110","One of the best movies this year.","I love Batman and this movie did him justice. If you are a true Batman fan you will really enjoy this movie. I have heard many complaints that this movie was ""too slow"" and ""boring"" but I am sorry to those who think that because obviously you don't know the story of Batman very well. Plus remember guys this is Batman's last movie it has to be emotional and slow starting off. The last we saw of Batman was him taking the fall for what Harvey Dent did and that just about the entire town was against him. so for a while Batman ""retired"" so we had to bring him back to the game slowly. Then of course you had to introduce Bane as well as Catwoman, giving credit to their stories. The big battle isn't meant to happen till the end so if you are a fan you will wait. Personally I think that this movie was amazing.","Helpful","•","3","6","sdevlieger91","https://www.imdb.com/user/ur37127694/?ref_=tturv_usr_1110_t","Oct 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2691884/?ref_=tturv_perm_1110",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2688337/?ref_=tturv_1111","It was marvelous!","Being honest, this was the first dark knight series I watched. Well, I've seen the first one but it was when I was quite young, so I don't remember anything. Still, I was really excited about the release. At first, I didn't recognize who was who since I haven't watched the previous movie. However, while the movie went on, I began to understand everything. The action in the movie was fantastic. Watching it made be realize....Wow.... This is Christopher Nolan. I really enjoyed Inception and I recognized many common things in the two. Tom hardy, Joseph Gordon-Levitt, and other characters were in inception, the storyline was abundant. Both of them had dramatic twists at the end. I was really surprised at the end. This dark knight made me watch the other series..... Just.... fantastic.... Can't wait for the next one!!!!","Helpful","•","3","6","yeonyokim97","https://www.imdb.com/user/ur37015446/?ref_=tturv_usr_1111_t","Oct 14, 2012","https://www.imdb.com/title/tt1345836/review/rw2688337/?ref_=tturv_perm_1111",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2688008/?ref_=tturv_1112","He, He, Rises, Rises","I just saw this movie as I saw the other two, But this piece is just an amazing experience of my life. It rises the sprites in me, the great acting, great directing, great soundtracks and much much more, every second of this movie I enjoyed and that was the incredible experience, my mind is still shouting, Deshi, Deshi, Basara, Basara.I would not recommend just, I would force you to go watch this. If this movie won't get the Oscar I would be very disappointed. It is the best movie I guess I have ever seen. Watch it, its worth it. I don't know who to say that you have just done a historical job. Salute to the entire team of The Dark Knight Rises. Yes, yes you have risen again.","Helpful","•","3","6","maxon305","https://www.imdb.com/user/ur29629683/?ref_=tturv_usr_1112_t","Oct 13, 2012","https://www.imdb.com/title/tt1345836/review/rw2688008/?ref_=tturv_perm_1112",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2685118/?ref_=tturv_1113","Nolan's Masterpiece","It's not often I find movies worth a 10/10. Notably Godfather Part 1, Shawshank Redemption, and now this movie.I'd even go as far to say that Nolan's Batman trilogy is up there with the great trilogies of our time, the aforementioned Godfather Trilogy, LOTR.Where do I start, in general, this movie has it all, action, drama, themes of love, honour, betrayal, courage, engaging characters and an epic plot driven by all involved. Even a couple of satisfying twists and turns to keep our juices flowing right before the credits roll.I don't even want to ruin it for anyone by giving away anything so I will just advise to go and see it (if they re-run it) or wait for the DVD release and go out and buy it!!!","Helpful","•","3","6","macca-j-140-230050","https://www.imdb.com/user/ur27724264/?ref_=tturv_usr_1113_t","Oct 8, 2012","https://www.imdb.com/title/tt1345836/review/rw2685118/?ref_=tturv_perm_1113",""
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2681988/?ref_=tturv_1114","Great movie, you should definitely see it!","If you haven't heard anything about "" The Dark Knight Rises,"" you've probably been living in a cave for the past few months. This amazing superhero thriller has been making box office records since its opening weekend. Although a tragic shooting was involved with this movie, it's a movie that's worth seeing.The movie itself is very well done. Intriguing the viewer, the script does not bore you, and it's complemented by flawless acting. The special effects are done perfectly, with explosions that never bore the audience and plenty of good fights. Gotham, the fictional city in which the story takes place, has so much detail that you often forgot it doesn't exist.This movie has very interesting characters: Bruce Wayne/Batman, Bane(the villain), Robin John Blake(Batman's sidekick), and Selina Kyle/Catwoman. Wayne, a billionaire socialite looking to protect Gotham, is an appealing character who never really says much, but is easy to understand. The villain of the story, Bane, has a brutal style of fighting that's only purpose is to cause the victim excruciating pain. He communicates with people in such a manner that makes it impossible to read his emotion, making him an even better antagonist. Batman's sidekick, Robin, wants nothing more than to protect Gotham and its orphaned boys, making him an excellent character that you grow to respect. And lastly, there's Selina Kyle, a cat burglar who steals jewels, who offers a character that isn't violent like the others and prefers to run away from dangerous situations, much like a cat would do. Throughout the film, she works her way into Wayne's trust and eventually wins his heart.Overall, ""The Dark Knight Rises,"" a wonderful film with a good combination of action, romance, and suspense, will definitely keep you entertained. So be sure to stop by a movie theater and check it out. You won't be disappointed!","Helpful","•","4","5","danaoschroeder","https://www.imdb.com/user/ur36740068/?ref_=tturv_usr_1114_t","Oct 1, 2012","https://www.imdb.com/title/tt1345836/review/rw2681988/?ref_=tturv_perm_1114",""
"5","/10","https://www.imdb.com/title/tt1345836/review/rw2676224/?ref_=tturv_1115","I'm a 50 year old woman","Didn't enjoy it. WAY too loud, disturbing, etc. So disturbing that it probably contributed to poor Heath Ledger becoming an unhinged, suicidal drug addict in real life. I guess it got the high ratings from men, but I'm quite sure no woman would give it higher than a 5. I think there should be a review service where searchers could type in their gender, age, race, religion, level of education, whether or not they have children, and then they would see only reviews by people like themselves, so they'd be more reliable. It would serve everyone better. For instance, I love ""My Life in Ruins"" but my husband and son hated it. When I rate that movie a 10, I know that men wouldn't want to see it very much, so my rating is misleading.","Helpful","•","4","5","sburns-481-711722","https://www.imdb.com/user/ur36475478/?ref_=tturv_usr_1115_t","Sep 19, 2012","https://www.imdb.com/title/tt1345836/review/rw2676224/?ref_=tturv_perm_1115",""
"4","/10","https://www.imdb.com/title/tt1345836/review/rw2675449/?ref_=tturv_1116","so...disappointing","By far the worst movie Christopher Nolan has ever done. cliché, drawn out, predictable and just boring. i love Memento and Inception...the Prestige was great, the Dark Knight was awesome...i wanted to like it. i even watched it again in the theater to make sure i wasn't just in a bad mood or something the first time. nope, it just sucks. didn't care about the characters, didn't like the acting, found nothing interesting about it. the parallels that people seem to cling to weren't groundbreaking or poignant. easily the worst batman of the new trilogy and probably the most overrated movie on IMDb. i wanted to give it a 1 to even out all the ridiculously high ratings...but to be honest i gave it a 4","Helpful","•","3","6","jhnykaza","https://www.imdb.com/user/ur36444557/?ref_=tturv_usr_1116_t","Sep 18, 2012","https://www.imdb.com/title/tt1345836/review/rw2675449/?ref_=tturv_perm_1116",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2674341/?ref_=tturv_1117","Excellence written all over it","Whoa !!!!!!!! this my feeling when came out of the Theater, Awesome taking and full emotion and ethical thinking and continuing the legend in a legendary fashion.Movie;- Never dull no extra clip great screenplay and surprises well at the end and flame of the Batman symbol on building was awesome, bringing the thoughts from the older sagas was great(like Bruce falls down the cave and his father says ""why do we fall"") emotion between Alfred and batman was awesome it really touched totally a great film.Director;- AWESOME !!!!!! GENIUS !!!!!!Cast;- Bale hard as ever with the legendary Morgan freeman, Gary old-man and Caine and tom hardy was awesome i thought will he able to compete with Heath Ledger but he satisfied him very much and Hathaway was sexy as usual.... this is best cast for a great film Great Movie with great features and cast and you will get more than your money WORTH","Helpful","•","4","5","mannempelli-shashidhar","https://www.imdb.com/user/ur29315958/?ref_=tturv_usr_1117_t","Sep 16, 2012","https://www.imdb.com/title/tt1345836/review/rw2674341/?ref_=tturv_perm_1117",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2674179/?ref_=tturv_1118","One of the few great endings to a trilogy","The Dark Knight Rises is a game changing movie, it's on a scale that's not been seen before and is still very much grounded in the real world. A satisfying end to a phenomenal trilogy that will stand the test of time as the definitive vision of Batman. Christian Bale may not have been the obvious choice to bring Bruce Wayne/Batman back to the big screen. He silenced those critics within the first five minutes of Batman Begins, and here he gives his most dynamic performance. The actor finds the perfect balance and plays an older Bruce with depth; he gives this victory lap all he's got and more. Christopher Nolan has forever changed the superhero movie, and for that we shall be forever grateful. More importantly though, what will Christopher Nolan direct next?","Helpful","•","3","6","Gallesdani","https://www.imdb.com/user/ur36391394/?ref_=tturv_usr_1118_t","Sep 15, 2012","https://www.imdb.com/title/tt1345836/review/rw2674179/?ref_=tturv_perm_1118",""
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2669415/?ref_=tturv_1119","Christopher Nolan does it again!","The Dark Knight Rises – CATCH IT (A) It won't be wrong to say that The Dark Knight Rises is the most anticipated movie of the year. The anticipation begun the movement you finished watching the incredible The Dark Knight. Christopher Nolan has not only taken Batman to another level but he somehow changed the whole concept of comic hero and gave them more edge and Gothic attire. The Dark Knight Rises is about the aftermath in Gotham City after death of Harvey Dent and disappearance of the Batman. It's been eight years since Batman disappeared and now a masked man Bane with an evil agenda is taking over Gotham city. Christopher Nolan is a genius and for a movie which runs 165 mints he makes it engaging and very entertaining. Even though it was very hard to understand what Bane was staying most of the time, still its whole Christopher Nolan's notion that makes you excited. Christian Bale is great as Batman yet again and has proved that he is best Batman ever lived. The movie gives lots of dimensions to his character and from grim to Batman to injured and imprisoned. His character goes through a lot in this Batman movie. After Heath Ledger as Joker, Anne Hathaway undoubtedly the best thing happened to this Batman franchise. Anne Hathaway as Selena Kyle steals the show just like The Hulk did in The Avengers. She excels and presents a very excellent combination of action, humor and emotions. The only thing sad is that we won't be able to see her in future as Jewel thief Selena Kyle or Catwoman. Tom Hardy as Bane is perfect, he has the physique for it but Bane's character is complicated and in the end it seems like a fizzle. You see this brutal hardcore man the whole time fearing him and in the end it's revealed that he is nothing but a puppet doing everything on the name of unspoken love. Joseph Gordon Levitt is good even though he did annoy me in the beginning since he was almost in every single shot but in the end his true identity in the Batman world is revealed and you wonder what it would have been seeing him working along Batman. Gary Oldman, Marion Cotilard, Michael Cane, Juno Temple, Josh Pence, Liam Neeson and Morgan Freeman are good in their respective roles. In the End, The Dark Knight Rises is a great entertaining movie. Even though, the movie is flawed and features one of the most horrible deaths of all time. Still Christopher Nolan has been able to capture the true essence of Batman and also made us sit and get anxious throughout 165mints. I must say the last scene brings a full fledged smile on your face and you just cannot stop cheering. Highly Recommended!","Helpful","•","4","5","saadgkhan","https://www.imdb.com/user/ur23188638/?ref_=tturv_usr_1119_t","Sep 5, 2012","https://www.imdb.com/title/tt1345836/review/rw2669415/?ref_=tturv_perm_1119",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2668455/?ref_=tturv_1120","Fantastic","In short it is hard to pick holes in this film - the acting is fantastic, the character development is wonderful, the plot could not be better, the twist is almost impossible to predict (like many of Nolan's films), the music again is perfect and the screenplay wonderful.How you could ever give this film a poor review beats me, if you come out of the cinema having not being blown away by this masterpiece then your probably impossible to satisfy!People who complain about this film either do not have a mind or would not know what a good film was if it came up to them and slapped them in the face!","Helpful","•","2","7","cheepothegreat","https://www.imdb.com/user/ur33395639/?ref_=tturv_usr_1120_t","Sep 3, 2012","https://www.imdb.com/title/tt1345836/review/rw2668455/?ref_=tturv_perm_1120",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2667729/?ref_=tturv_1121","Stylish,Engrossing & Respectable End to the SAGA","","Helpful","•","3","6","sharma-asmith7","https://www.imdb.com/user/ur30920746/?ref_=tturv_usr_1121_t","Sep 2, 2012","https://www.imdb.com/title/tt1345836/review/rw2667729/?ref_=tturv_perm_1121","Spoiler"
"7","/10","https://www.imdb.com/title/tt1345836/review/rw2666235/?ref_=tturv_1122","Somewhat Dissatisfying Film, but Not Too Bad","","Helpful","•","5","4","michael_the_nermal","https://www.imdb.com/user/ur10840477/?ref_=tturv_usr_1122_t","Aug 29, 2012","https://www.imdb.com/title/tt1345836/review/rw2666235/?ref_=tturv_perm_1122","Spoiler"
"4","/10","https://www.imdb.com/title/tt1345836/review/rw2664680/?ref_=tturv_1123","Doctorate level concept + 6th grade level execution = FAIL","","Helpful","•","4","5","HagenSteele","https://www.imdb.com/user/ur28106970/?ref_=tturv_usr_1123_t","Aug 26, 2012","https://www.imdb.com/title/tt1345836/review/rw2664680/?ref_=tturv_perm_1123","Spoiler"
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2664176/?ref_=tturv_1124","One Word... EPIC!!!","I have never been a fan of superheroes. But! after I gave Batman Begins, a try (just because of its rating), I was shocked and amazed to watch that Masterpiece. After that, I watched The Dark Knight and there was a new definition, created in my mind for the word ""Masterpiece"". After that, I waited a long time for The Dark Knight Rises to update the definition once again! I watched it today and I am completely out of words. Because of the ""EPICNESS"" of this trilogy, now, Christopher Nolan is my favorite director, Christian Bale is my favorite actor and BATMAN is my favorite superhero!All the actors worked really nice. Christian Bale, as always, was awesome! Don't have words for him... Bane (Tom Hardy), Powerful acting as a Villain. Michael Caine, was very good as Alfred. No doubt, he is brilliant in his work. Some emotional dialogues by him made me cry! Anna Hathaway was good too.The ending was one of the very few Epic endings I have ever seen. It satisfies you enough to let it go. This movie delivered far more than what I expected. I just want Christopher Nolan and Christian Bale to come back to series soon...! Without them, it will be like clap with 1 hand...","Helpful","•","3","6","shayanbmwi","https://www.imdb.com/user/ur33824154/?ref_=tturv_usr_1124_t","Aug 25, 2012","https://www.imdb.com/title/tt1345836/review/rw2664176/?ref_=tturv_perm_1124",""
"4","/10","https://www.imdb.com/title/tt1345836/review/rw2663136/?ref_=tturv_1125","Disappointing","Sorry but I don't share the same point of view with many audiences. I was totally disappointed and didn't know what I had just watched when I left the cinema. They fought like they're in a play, not in a movie. Look at them, disappointing. A bunch of terrorists firing at lines of policemen running in a small alley and only 2 or 3 got killed in the first round. Was that a joke? Come on, they used AK47. Not to mention other poor performance fighting scenes. I didn't have the joy, the anxiety and the tremble of excitement I did last time watching The Dark Knight (2008). I thought Heath Ledger was great but after watching the Dark Knight Rises, I realised that he's a legend.","","","","","ndv207","https://www.imdb.com/user/ur33643591/?ref_=tturv_usr_1125_t","Aug 22, 2012","https://www.imdb.com/title/tt1345836/review/rw2663136/?ref_=tturv_perm_1125",""
