star_rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,review,main_review,helpful,not_helpful,reviewer,ipc-link href,review_date,ipc-link href 2,ipc-btn__text
7,/10,https://www.imdb.com/title/tt0372784/review/rw1104510/?ref_=tturv_1695,"Batman Begins slowly, but has very nice gadgets...","The beginning of the movie was slow. Nobody wants a long, drawn-out childhood sequence (though that was borderline bearable), nor do they want to see Batman in prison wallowing in mediocrity. And what's with his girlfriend - if you can call her his girlfriend? She's boring to look at and listen to, completely miscast and extraneous to the main plot. And much of the fight scenes are cut too close to the action, a la Bourne Supremacy.On the other hand, the special effects are very well done, especially the larger shots of Gotham City; Batman's gadgets are both cool and believable; and the Batmobile is indescribably awesome. The directing and plot aren't bad aside from the caveats listed above, Christian Bale and Liam Neeson deliver excellent performances, and the rest of the cast (with the exception of Katie Holmes) are adequate for their parts.Bottom line, this is the best Batman movie yet, and is probably worth going to see in the movie theaters. Based on the plot and directing alone, I'd give it an average rating (5), but it gains a couple points for cool gadgets, special effects, and Batmobile. One can hope that sequels will be better paced now that we've gotten past the ""History of Batman"" material.",0,2,Gargantu,https://www.imdb.com/user/ur3875855/?ref_=tturv_usr_1695_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104510/?ref_=tturv_perm_1695,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104508/?ref_=tturv_1696,One of the best movies of the year,,1,1,srbestafka,https://www.imdb.com/user/ur1659814/?ref_=tturv_usr_1696_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104508/?ref_=tturv_perm_1696,Spoiler
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104501/?ref_=tturv_1697,Impression left for a life time,"Lately I've watched movies and by the time I leave the theater I forget most of it, (coughing)Starwars. But not only did I remember everything in Batman Begins, I wanted to jump back into a theater seat and watch it all over again. I'm even going to see it in an IMAX theater. Reality is the key to this movie and I believed every second of it. At first, before the movie, I wasn't to sure about the whole Asia training or the car itself, but it connected so perfectly. I read one persons review on IMDb about Batman Begins that said they were disappointed about not seeing batman but if they would have paid attention to the movie they would have realized that the focus of the movie was about ""FEAR"". Wayne had to build Fear in criminals to weaken them. Thank you to all who gave the artist of this movie the creative freedom to make a the best BATMAN movie ever. Thank you Mr. Nolan, Mr. Goyer, Mr. Bale, and the rest of the cast to giving a pulse and passion to the characters you all have created. THANK YOU, I want the DVD SPECIAL EDITION with hours more of footage.",1,1,mutatedpro2000,https://www.imdb.com/user/ur5851439/?ref_=tturv_usr_1697_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104501/?ref_=tturv_perm_1697,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104488/?ref_=tturv_1698,the most respectful treatment of the character by far,,1,1,kevmstock,https://www.imdb.com/user/ur4059114/?ref_=tturv_usr_1698_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104488/?ref_=tturv_perm_1698,Spoiler
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104482/?ref_=tturv_1699,'Batman Begins' is why I love film!,"Saw 'Batman Begins' yesterday and am absolutely over the moon that Christpher Nolan had the balls to go his own way, and make a film which is not afraid to embrace darkness. What a wonderful piece of film-making this is, and I have to call it beautiful because it is a near masterpiece. I wish that like 'Lord of the Rings', they had filmed back-to-back because I feel the same sense of anticipation and need to see the next instalment. The casting is excellent and Christian Bale inhabits his role but does not let it overwhelm him. Michael Keaton never appealed to me, and I actually found Burton's 'Batman' to be a great disappointment. It represents all the hideous excess of the 80s, with too much pop music and self-indulgent performances. In fact, the only duff note in Nolan's film is the music which is overbearing at times, and loud to the point of deafening. I could go on and on and haven't said half of what I want to say, but if you love film you will love this brave and brilliant 'Batman'. This is only the beginning.",1,1,mandcharles,https://www.imdb.com/user/ur3645435/?ref_=tturv_usr_1699_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104482/?ref_=tturv_perm_1699,
8,/10,https://www.imdb.com/title/tt0372784/review/rw1104480/?ref_=tturv_1700,"The ""Right"" Batman begins here",,1,1,pkhanna,https://www.imdb.com/user/ur1993037/?ref_=tturv_usr_1700_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104480/?ref_=tturv_perm_1700,Spoiler
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104452/?ref_=tturv_1701,Batman Begins: Masterful and Rich.,"*no spoilers* Having just watched Batman Begins, it wasn't a matter to me whether Christopher Nolan (of Memento fame), could outdo the latter 2 crapfest features in the franchise. As almost all agree, Schumacher's take on the Dark Knight had all the resonance of a 4 month old crack baby. My question was whether the new retelling of the Batman franchise could par the course with Tim Burton's 2 highly laudable efforts or perhaps even (heaven forbid), outdo the quirky master filmmaker's direction and vision.Summation: The Commie believes wholeheartedly that Batman Begins is perhaps the best of the 5 Batman franchises by far.Critique: Christopher Nolan has managed to keep a tight rein on the more whimsical and self destructive aspects of David S. Goyer's scriptwriting. The result of their collaboration is nothing short of epic, taking into consideration the time-limiting constraints of the filmic medium. The acting all round is of a high standard, with juggernauts like Gary Oldman, Liam Neeson, Morgan Freeman and Michael Caine bringing their expected pedigree. Relative newcomers Christian Bale, Cillian Murphy and even oft-suspect Katie Holmes raise their game in a very fine, Pathos-ridden, serious take on the fable of Bruce Wayne. Stylistically, Nolan's desire to carry the look of ""Blade Runner"" in the scenes of Gotham City does carry very well, especially in the later half of the film.Plot: Bruce Wayne, paralysed by his own self loathing and fear brought about by a childhood accident and the pointless misadventure of his parent's demise, embarks upon a personal quest to conquer his fear and investigate the nature of society's ugly underbelly. He meets Ducard (Liam Neeson), a vanguard of the League of Shadows - a secret society of vigilantes, who take him under their wing to learn the true nature of himself and who he is to become - A crusader against all who oppose justice, in all it's twisted forms in Gotham City.Execution: Nolan has breathtakingly managed to carve his own stylistic niche in an already established franchise. His uses of drained blue hues in the early half of the movie and the later sepia toned browns bring a rich and invigorating eye to the already landmark features of Gotham City. The acting is top notch. But first and foremost, all these elements have not taken precedence to an intriguing and I dare say matured plot line. And a twist is on the cards for those who dig those kinds of movies. They took the time to tell the story, not choosing to go in with the typical big budget 5-minute-in explosion. And it certainly pays off.Observations: All round, Batman Begins is an often too rare an example of what visionary filmmakers can do if given carte blanche and allowed to do what they wish to do confidently, without the incessant interloping of studio execs and ignorant bigwigs. Batman Begins is first and foremost, a Director-and-Storyline first movie, and that is why it excels where other marginalized, merchandise-oriented drivel have just fallen by the wayside. I found the film nothing short of spectacular. I'm glad that the top brass took the guts to leave the film as it was meant to be - An M rated film that pulls no punches in narrative, darkness or pathos. This is NOT a show for kids.The Battank question: Forget the gripes. This is the Batvehicle to kill them all. It's the Batmother******, period.Rating: Goosebumps, people. I got goosebumps. 5 out of 5 is the only proper rating I could give to this hardworked, painfully crafted tour-de-force. If I have any gripe, it's that Bale's face looks a tad puffy under the Batmask, but hey... forest for the trees.The Dark Knight lives again.",1,1,stonesoundjam,https://www.imdb.com/user/ur1129793/?ref_=tturv_usr_1701_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104452/?ref_=tturv_perm_1701,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104420/?ref_=tturv_1702,"my first review/comment thinggy ever, and i've been with IMDb for about 5 years","Batman Begins was easily one of the best movies i have ever seen, i'm not a batman fan-boy or anything but wow this was about as close to perfection as movies get. lets start with the cast, not a single slacker acting wise in the bunch scarecrows effects were scary the new batmobile is the shizz it didn't have anyone shouting NOOOOOOOOOOOOOO like another far inferior summer block buster. if this movie is out sold by star-wars its proof that there is no god. words can no explain how wonderful this movie is, the comedic parts those sparse (as is with batman) were very funny and quick. Bale who is known for being rather dead pan in other films (although it has worked for him in American psycho and equilibrium) shows a much wider range in this role. the one down side to this film is that we have to wait for a sequel. p.s. this movie beat the pants off of star-wars.... the new Lindsy lohan movie could beat the pants of of episode three so i guess its not that big of a feat",1,1,cobracomander101386,https://www.imdb.com/user/ur2111860/?ref_=tturv_usr_1702_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104420/?ref_=tturv_perm_1702,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104419/?ref_=tturv_1703,Effing Brilliant!,"I'm one of those 'halfway' hardcore Batman fans. I started reading the comics around 1988. Once upon a time, Arkham Asylum was a NEW graphic novel awaiting my hungry eyes.Years went by, and I lost my interest in comics. The story lines weakened, and the arrival of the Tim Burton Batman movies softened the tone of the ongoing arcs and resulted in an overabundance of utter garbage in the comic continuum. I respect the first two Batman movies for the artistry and timeliness. However, they got the Caped Crusader all wrong.Finally, we have a portrayal of the Dark Knight I remember reading about. No more sappy, tongue-in-cheek silliness. No more style over substance. This is meaty, gritty Batman, and this amazing film embodies the heart and soul of what this comic was all about.If you have been put off by comic book movies because of their overabundance of over-the-top cameos and half-baked plots, then I urge you to check out this latest installment of Batman. This is the benchmark for redefining a legacy. This is how it should have been done from the beginning.My only criticism is for the cliché' lovey-dovey scene at the end, though I understand its usefulness (mainly because Batman really doesn't get an opportunity to talk to too many different people, and therefore it's somewhat difficult to actually tell an emotional tale without SOMEONE from his past to provide some commentary on his journey).I only hope they finally turn Arkham Asylum into a film. Perhaps it would be too dark for the younger viewers, but it would make one of my biggest geekboy wet dreams come true.",1,1,maximumhong,https://www.imdb.com/user/ur4594540/?ref_=tturv_usr_1703_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104419/?ref_=tturv_perm_1703,
8,/10,https://www.imdb.com/title/tt0372784/review/rw1104403/?ref_=tturv_1704,The Batman story as never before,"I've always liked Batman. There's something recognisable in the character, or at least something we'd all like to recognise in ourselves- the drive and grit to keep picking yourself up and keep going, the fortitude to keep fighting for what we believe.Last night when I saw Batman Begins, I saw those qualities in spades, both in the character of Batman, and in the direction of Mr Nolan. Bravo on both counts. After Schmacher destroyed the Batman film franchise, it must have taken a lot of guts for Christopher Nolan to take it up and keep on plugging, but he did, and WOW! Right on the money, in all ways.The Cast is fantastic! Christian Bale has been a fave of mine since Empire of the Sun, and makes both Batman and Bruce Wayne his own- something I never thought any actor could do in such balance. I loved Michael Keaton's take too, but Bale's billionaire playboy vs. dark knight take rang truer to me than Keaton's slightly quirky, hopeless Wayne. Morgan Freeman is always a winner, Michael Caine is himself (but he's soooo good at it!), cute-as-pie Katie Holmes was maybe a little young for the role, but very creditable, Rutger Hauer, Liam Neeson (shades of the Ep.1 Jedi and padawan here methinks...)all wonderful and totally in sync with the drive of the film.Batmobile... what can I say? I'll say what every guy in the western world is saying right now. I WANT ONE! As comic book guy would say ""Best Batmobile EVER!"" The gadgets were cool, and not hopelessly OTT.I'll be here all day if I itemize everything I liked about this film, so I'll keep it brief. Wonderful movie- perhaps the best (Sin City isn't out in New Zealand yet, so I'll stay my hand on the best ever comment until then) comic-book movie.My eight out of ten reflects this movie very highly. 10 out of 10 is for the Godfather and Taxi Driver. 9 is for LOTR, and 8 puts it up there with some genuine all-time classics. Wonderful, wonderful wonderful. I want more Bale/Nolan Batman, and I want it now!",1,1,mneilson-2,https://www.imdb.com/user/ur4221246/?ref_=tturv_usr_1704_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104403/?ref_=tturv_perm_1704,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104399/?ref_=tturv_1705,Most Satisfying Film of 2005,"By far, BATMAN BEGINS is the movie to beat this year. I have not seen a better movie, and I couldn't have been more pleased to see it in its full opening night glory. The crowd cheered. This is what making movies is about. The film is about two wonderful things; real, human emotion and bodies in motion (these are THE primary elements of cinema). Some critics have criticized the film's lack of jokey entertainment (The film is joyously free of Schwarzenegger pointing skyward yelling ""Get the heroes!""). To critics who would have preferred a smart-allecky, warmer Batman story, I submit the entire lore of Batman as evidence that real Batman fans like their hero dark and disturbed. It's the age old debate; Superman is too invincible, he has no human interest; Batman is too emotionally distant, too far off base to identify. (Spider-Man is everyman who accidentally overtakes heroism and he's fine the way he is.) But Batman is the original hero to all the comic book boys (and lately girls too) who once fantasized about becoming Superman or Spiderman and realized that they would never fly, never spray web from their wrists. This is their movie, a chilling legend of intense self-searching and more than its fair share of legitimate thrills. Which leads me to the villains, of which there are many.The film opens with young Bruce Wayne falling down a well and being traumatized by a swarm of bats escaping upward. Later his idyllic father rappels down for him and continues teaching him simpleton wisdoms (the film, it seems, goes on to criticize even the most generous philanthropists, suggesting true heroism is more a matter of perspective, that good is more about common decency than spreading your own privilege.) Bruce is then found years later at what seems to be a North Korean prison where he is letter released after pledging to join a secret society of justice enforcers called the League of Shadows (I think). I won't go on into too much more detail, but the film takes it deliberate time showing exactly why anybody would think fighting crime with a huge cape and a bat costume is the most effective method possible (in the film, it seems downright logical).The secret will soon spread about the surprise character at the end, but I'd like to congratulate Christopher Nolan's specific interpretation of Scarecrow, one of the less popular Batman villains (who always seemed like a weirder version of the Joker). The sequences devoted to Scarecrow's fear-serum are legitimately frightening and yet contain excellent plot development. And that's the real trick of the film, with the exception of perhaps a few fleeting shots, this film moves, and that's no small task at 2 hours and 20 minutes. It clips along with the pace of a runaway train, quickly delivering its ultimate conflict in the best way possible. The cast is excellent and the action spot on. This is the first contender to take the place of Tim Burton's original from 1989. Fans for decades will debate both film's merits, and rightly so. Here lies the proof that in the hands of a truly avant-garde director, Batman can be both a viable market entity and a film that will outlast its marketing drive in the years to follow. Hopefully, Chris Nolan will return for a second and third, and complete a saga of a film series that started strong and lost its way when it changed captains. Here's hoping no returns to the campy, over-the-top-ness of the 90's Batman films. Bring on the darkness.",1,1,jerk1483,https://www.imdb.com/user/ur0641845/?ref_=tturv_usr_1705_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104399/?ref_=tturv_perm_1705,
8,/10,https://www.imdb.com/title/tt0372784/review/rw1104398/?ref_=tturv_1706,Fear the Knight indeed,"I've loved the Batman franchise ever since Tim Burton introduced us to his stylized-comic book-art deco-prince version. And he's one of the few directors who pulled off the difficult task of making their own sequels better than the original (Bryan Singer and Sam Raimi also succeeded with their comic book adaptations). To me Michelle Pfeiffer (and not Halle -why the f**ck did I win an Oscar- Berry) will always be the only Catwoman, purrrrr!Then gay kitsch lover Joel Schumacher came along, glued some nipples to the batsuit and damned it all to hell. I'll allow Batman Forever to be considered decent, but Batman & Robin was a downright shame.The introduction of Memento/Insomnia helmer Christopher Nolan was a big surprise to me, but turned out to be the best decision Warner Bros ever made. His Batman Begins is exactly the breath of fresh air this series needed. And I'm sure there's air enough to last us a few sequels (or prequels, whatever)!The story takes us back to the years when Bruce was still just a spoilt brat who saw his parents killed in a dark ally (people should really start avoiding those). His anger and fear lead him down a path of self discovery and training, which ultimately result in the birth of the Batman. A winged avenger with a hood and a cape taking on crime in the streets of Gotham City.Nolan deserves credit for trying to introduce the Batman saga to reality. And he largely succeeds, but at the cost of his own movie. The build up of the film feels so real, that the sudden exposure to a guy in a batsuit and a freak with a bag over his head seems far-fetched. Even though you're aware of the fact that this is a comic book adaptation, the change in tone is not a swift one. Which brings us to another flaw in Nolan's direction. He's good, very good, at what he does. But when it comes to directing action sequences he's crap ... really crap. Everything's too dark and chaotic, and once again, even though you know you're watching complete and utter fiction, they seem incredible *(when Batsy clings himself to an elevated train, the crossing bars of steel don't seem to interfere with his wire)* So either Nolan brushes up his action skills for the sequel, or hires someone better to do the editing and action directing for him.The incredible cast all seem like they're having a blast. Bale is a capable Wayne/Batman, and even all the smaller characters add quality to the film.In closing I might add that the writers didn't quite follow the correct timeline or upheld the continuity with the previous films, but that's something I gladly overlook when the result is this strong. A nice solid 8/10.",1,1,stephen-dhondt,https://www.imdb.com/user/ur3563675/?ref_=tturv_usr_1706_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104398/?ref_=tturv_perm_1706,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104361/?ref_=tturv_1707,A movie that rivals the first.,"Batman Begins is one of the best movies I've seen in a long time. This is not a phrase I use lightly. The rest of the summer movies have their work cut out for them. Even though it is a comic-book, superhero movie, I found it to very believable. A very strong plot is supported by a tremendous cast. Christian Bale IS Batman. Michael Caine plays a flawless Alfred. Liam Neeson is excellent as an antagonist. Gary Oldman lays the groundwork for future films as Detective Gordon. The movie is a must see in the theater. We are even planning on finding an IMAX showing to see it again. I hope you enjoy watching as much as my friends and I did.",1,1,jfoldeak,https://www.imdb.com/user/ur1760746/?ref_=tturv_usr_1707_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104361/?ref_=tturv_perm_1707,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104357/?ref_=tturv_1708,Batman raises the bar.,"OK...where do I begin? A little background i suppose would be good. I am fan of the first two bat flicks, the animated series, comics...etc. Batman is an awesome character and although the first two movies are a little quirky i didn't think any one would do batman any more justice than Burton. Along comes little known Christopher Nolan who manages to create Batman's world in vivid, epic splendor. This movie is an amazing ride from start to finish. Its Batman with nuance and depth like we've never seen before in any comic film adaptation. Batman is taken as seriously as a movie about a guy in a bat-suit can get and its AWESOME. Period. The movie begins and ends in what feels like seconds. The energy is at top level as you delve into this brutal vision of Gotham. Batman has never looked or sounded this good, hell, no comic movie has. No comic movie has brought you deeper into its title character as this movie and god bless Nolan for it. This movie has simply raised the bar for comic flicks. After the torture of star wars this movie has reminded me of what a big summer movie is supposed to be like. Fun, exciting, entertaining and involving.p.S. it was nice to see Liam Neeson allowed to act again.",1,1,MetroRev,https://www.imdb.com/user/ur0290416/?ref_=tturv_usr_1708_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104357/?ref_=tturv_perm_1708,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104348/?ref_=tturv_1709,Wow!!!  Excellent!,"I must say that i left the theater ecstatic! A must see!!! This is the best ever super-hero movie that has been made! Christian Bale's performance is remarkable, as well as Liam Neason's. Christopher Nolan's Batman Begins is the movie hit of the summer! And who says Batman isn't a super-hero just because he has no super powers? In this movie there is plenty of suspense and plenty of chilling scenes! The movie is jumpy at points and does contain a few disturbing images but none the less this blockbuster is a smash hit and deserves to be seen on the big screen in the theaters! You will leave the theater absolutely pleased with the wonderful work of cinematography!",1,1,elvenwarrior-1,https://www.imdb.com/user/ur3625826/?ref_=tturv_usr_1709_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104348/?ref_=tturv_perm_1709,
,,https://www.imdb.com/title/tt0372784/review/rw1104347/?ref_=tturv_1710,Nice entertainment theatre,"Thanks to Tim Burton's Batman (1989), I will always be in a movie theatre when there's a new Batman feature shown, even though with the set of sequels the subject gradually declined from Batman Returns (which was unnecessarily bad) down to Batman and Robin (which was bad enough to be reason for a law suit).Anyhow, Batman Begins is different in the sense that it is actually good. The plot is plausible, the acting is convincing, the story is enthralling with a nice twist towards the end (as usual I was the last to expect that) and they have the coolest Batmobile by far. It remains to be seen, though, how Batman would be satisfied with the subsequent Batmobile models.But the coolest fact of 'em all is, that the Gotham City Cops drive Mercs throughout the film! Unless, of course, I was so tired I mistook a Hyundai XG for a real Mercedes (I watched the 12a.m. - Midnight - special Preview, and all this on a school night).Summary: if you watch this movie, you won't regret it!",1,1,Barboelsch,https://www.imdb.com/user/ur1422077/?ref_=tturv_usr_1710_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104347/?ref_=tturv_perm_1710,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104338/?ref_=tturv_1711,Unbelievable!!!!!,"I have to say, I went to see Batman with a couple of friends, basically because it was another Batman and there was some interest. I had been fearing Christian Bale as Batman, not just because of his past roles, but because I'm a big Keaton fan. Well, I was WRONG!!! This movie was the biggest surprise of the summer, perhaps the year. I haven't been that enthralled with a movie from start to finish since Shawshank. The realism, the action, the fight scenes, the acting, the characters and the overall plot and storyline were incredible. I don't want to say too much more or else I'd have to warn of spoilers, but I'll say that this movie was so good, this is the first review I've ever spent the time to post, simply because I feel everyone needs to see this movie.",1,1,damitchl20-1,https://www.imdb.com/user/ur4845249/?ref_=tturv_usr_1711_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104338/?ref_=tturv_perm_1711,
8,/10,https://www.imdb.com/title/tt0372784/review/rw1104335/?ref_=tturv_1712,BATMAN BEGINS  short review (no spoilers),,1,1,Shok,https://www.imdb.com/user/ur1737199/?ref_=tturv_usr_1712_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104335/?ref_=tturv_perm_1712,Spoiler
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104316/?ref_=tturv_1713,What else to say but EXCELLENT?,"I was ready to go right back into the next show. Although nearly speechless, I'll try to explain what makes this movie the greatest cinematic experience to me since LotR.The story, acting, directing, simply all the ingredients, were perfect. Christian Bale IS Batman and Bruce Wayne (very important). While the movie is quite long, you wouldn't want to miss a second as the child Bruce goes through his painful development to become what is Batman. It's believable. All the supporting roles add what the movie needs, it's fun to watch Freeman, Caine and the others. The dialogues (even translated which is usually the death blow to mediocre ones) are great and the Sound track too! Gotham city is awesome. I could go on telling you forever. Minor inconvenience is Katie Holmes who's not doing bad at all, but fails in one key scene to bring IT across. Thankfully Christian Bale is not stopped by that. And I'm grateful that the fights don't show every single kick and hit. You get to realize that there's a dangerous fight but you don't have to watch every single movement. Still, it's not made for children, and although I like bats, I'm going to watch out for them in the next cave I enter.THANK YOU Christopher Nolan!!!PS: And I love the new outfit!",1,1,iella,https://www.imdb.com/user/ur0593196/?ref_=tturv_usr_1713_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104316/?ref_=tturv_perm_1713,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104314/?ref_=tturv_1714,Good film,"This film is very well done. This film is not a prequel to the others, rather it is its own story.The style, the effects, the acting, the story. Everything was very well done.I loved liam Neeson in this movie, in fact, he was the primary reason I wanted to see this film. He is one of my favorite actors. He did a great job.Also, I am totally obsessed with the Japanese culture, so the Ninja thing at the being very much impressed me.This film had a good story line, something unexpected, I loved this film, and there are plenty of plot twists to make it even better.The cast and acting was great. Liam Neeson was awesome, Morgan Freeman was quite funny, Christian Bale was very convincing, and What is the name of the guy who plays the Scarecrow, the entire movie it was bugging me because I couldn't remember.Anyway, this is a great film, one of my favorites, and I highly suggest seeing it.",1,1,ttt1fan-1,https://www.imdb.com/user/ur5824046/?ref_=tturv_usr_1714_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104314/?ref_=tturv_perm_1714,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104311/?ref_=tturv_1715,movie of the year!,,1,1,AmazingMeximan,https://www.imdb.com/user/ur4116264/?ref_=tturv_usr_1715_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104311/?ref_=tturv_perm_1715,Spoiler
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104309/?ref_=tturv_1716,Just great,"I just loved it, this is THE Batman I always wanted to see... Like every other movie it has his problems, it's not perfect, but for me it was. The story, the cast, the costume, the batmobile, the voice... I loved everything. Everything that had to be said was said by tons of reviewers : the good points, the bad points... There's no comparison to make with the others Batman movies. Tim Burton did a great job, but it wasn't exactly the Batman from the comics... What we have here is the closest thing we can have and it may be even better in the sequel... Batman Begins is the perfect beginning of a new franchise...I just tell you that : go and see it, make your own opinion... this is all a matter of subjectivity, and how YOU will see the movie...",1,1,spider-ash,https://www.imdb.com/user/ur3802987/?ref_=tturv_usr_1716_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104309/?ref_=tturv_perm_1716,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104291/?ref_=tturv_1717,The Batman you've been waiting for since Burton's first...,"I'm not going to go into a lengthy review because my bladder is painfully full from the coke slushi I had during the opening of Batman Begins. That being said...If you even REMOTELY liked the first Batman movie with Michael Keaton, you owe it to yourself and all of your loved ones to redeem the Batman franchise that George Clooney so woefully burned to the ground with his infamous tenure as the Dark Knight. Christian Bale was absolutely perfect, and his all-star supporting cast (Michael Caine, Gary Oldman, Liam Neeson and Morgan Freeman) deliver in spades. I'm purposely leaving out details, as I don't want to spoil any of the many delightful surprises that you will enjoy with the rest of the audience. Take my word for it when I tell you that I am bar-none the most jaded of movie go-ers. Also take my word for it when I tell you that this movie made me feel like I was a kid again (and not in that Star Wars prequel marketing ploy P.O.S. kinda way.) You'll be enjoying this movie for years to come. It was an artistic success as well as providing over two hours of pure entertainment. GO SEE IT!!!!!!!!!",1,1,human_harvest,https://www.imdb.com/user/ur3646752/?ref_=tturv_usr_1717_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104291/?ref_=tturv_perm_1717,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104285/?ref_=tturv_1718,Exceeded my expectations,"After having been through two mediocre-at-best Batman films, I must say, this film is remarkable. Regardless of how true it remains to the comics/cartoons/whatever, after seeing it you will feel that this is the way Batman was always meant to be portrayed. That said, I'd like to refrain from comparing this incarnation to the two Tim Burton films, Batman and Batman Returns. Those two had a style all on their own, and all three films are very good.Christian Bale is a very convincing Bruce Wayne and an excellent Batman. Stellar performances from most of the cast (especially Neeson, Caine, and Oldman) as well as top-notch storytelling maintain the realism and allure of this Batman story. Nearly every element of the Batman persona and Bruce Wayne character is explained very well, and after seeing the film once, I noticed no glaring plot holes. There are also moments of humor, but they are few, and they are tastefully done. The jokes inserted here and there do not distract from the drama at all.If there are to be any sequels to this film (as there inevitably are), I can only hope that they will have the same main cast and crew, and have the same superb acting and storytelling of Batman Begins.",1,1,cemy-sce,https://www.imdb.com/user/ur5846306/?ref_=tturv_usr_1718_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104285/?ref_=tturv_perm_1718,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104282/?ref_=tturv_1719,Freakin Sweet,"So I thought this was going to be another one of those lame modern batman movies. My first mistake was not realizing that Christopher Nolan directed it. He is absolutely amazing. I expected to see a movie that was barely up to par but when I left the theater I realized that Nolan had shot an eagle, birdie at worst. The cinematography was very good. The fight scenes were very close up, in your face, and swift, just like the batman himself. The first-person view used when someone has fallen victim to the hallucinogen was very cool. I had always thought batman was the lamest super hero because he was just a man with a belt. Not only did this movie make me think much more of Nolan, but it made be think much more of Bruce Wayne. Brilliant movie, beautifully made, and wonderfully portrayed the story of Batman. I can't wait for the sequel, and I highly recommend this to audiences of all ages.",1,1,guitardude316,https://www.imdb.com/user/ur3424905/?ref_=tturv_usr_1719_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104282/?ref_=tturv_perm_1719,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104281/?ref_=tturv_1720,Best Batman ever.,"everything about this movie was just fantastic: direction was great, casting was flawless, cinematography was awesome, etc etc. Christian Bale is the perfect fit for Batman, changing from a tortured and saddened soul to the crime fighting dark night. Supporting cast is brilliantly played, and they all take their roles very very seriously. Director Chris Nolan got it right, and explored a dark and mesmerizing story of how Bruce Wayne Became the Batman, and how the Batman became Gotham's last hope. 10/10, go see this right away, i don't think anyone could not not like this movie, yes the only complaints are that Katie Holmes cant act (honestly she did what she was supposed to- i saw nothing wrong in her performance), and that the fight scenes were choppy (yes- but i did not mind in the slightest bit). Nolan and team have recreated and recharged the Batman Franchise, and boy is it better then ever!",1,1,bhawkdown_1,https://www.imdb.com/user/ur3224985/?ref_=tturv_usr_1720_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104281/?ref_=tturv_perm_1720,
