star_rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,Reviews,main_review,helpful,not_helpful,ipc-link,ipc-link href,ipc-inline-list__item,ipc-link href 2,ipc-btn__text
10,/10,https://www.imdb.com/title/tt1375666/review/rw3128215/?ref_=tturv_3472,A dream movie,"This is one of the best Nolan movies, i personally consider Interstellar the best, yet this one is very good too. The whole movie is well balanced between action and storyline, has a very smart plot, is both terrifying, well ending but also dramatic.Just as in the dark knight trilogy, Hans Zimmer is composing the music again, and must say it's maybe one of the best scores i've heard so far from him in Nolan movies.I'd like to underline also the special effects, this has almost 90% non-CG effects, and has some brilliant solutions to depict certain unusual phenomenas.Let me also say that this movie is in no way a ""matrix rip-off' It literally has nothing to do with that other movie.Overall, I consider this a must-see movie.",1,1,Come-and-Review,https://www.imdb.com/user/ur53645293/?ref_=tturv_usr_3472_t,"Nov 21, 2014",https://www.imdb.com/title/tt1375666/review/rw3128215/?ref_=tturv_perm_3472,
10,/10,https://www.imdb.com/title/tt1375666/review/rw3126594/?ref_=tturv_3473,Without doubt one of the best movies ever!!!!,"Inception is a movie that I actually watched 2 years after its release.At time of its release, people told me it was difficult to understand and maybe I will need to watch it more than one time. Well when I got the free time to watch it I was blown away! and also was sad that I missed my only chance to watch it on a big screen 2 years ago. I watched the movie thrice in one day! because it was a totally different style and a different concept in a movie which I had seen the first time ever. I just don't know why a few people do not like this movie and say its too complex or not worthy to watch. If you have not seen it yet, just do right now!! experience something different. something fun. packed with thrill, action and brilliant performances by each actor. I give it a 10/10 because this movie was totally DIFFERENT and without doubt a masterpiece.",1,1,metromash2,https://www.imdb.com/user/ur44372862/?ref_=tturv_usr_3473_t,"Nov 18, 2014",https://www.imdb.com/title/tt1375666/review/rw3126594/?ref_=tturv_perm_3473,
3,/10,https://www.imdb.com/title/tt1375666/review/rw3119388/?ref_=tturv_3474,Dear god!,"I tried to watch Inception again on the TV one day, to give the movie a second chance, mainly since I lately discovered Tom Hardy and I wanted to see him in there.Tom Hardy was-as usual-a delight to watch, but unfortunately he was the only one not to be ridiculed by the stupid dialogues of this movie.I know Inception has many many fans, but I can' t really understand why.I suppose that many will tell me I did not understand the movie. I do not think I have such problems, especially with movies so naive and pretentious such as this total fiasco that instead of passing for masterpiece in film history should find its place in the panorama of biggest failures in film history, together with much more valuable movies that went overlooked.The way Nolan-who must take himself for a genius-heads for the dream world is superfluous, nonpoetic, mechanistic, and incoherent(he jumps from one idea to another leaving them all in suspense and we are supposed to buy that this reflects the nature of the plot).Perhaps his original idea was an interesting one but he needed a scriptwriter to make something of it.He preferred to do it all by himself, filling the story with clichés and dialogues so stupid that they are unbearable to watch and listen to.There is no philosophical background, only a pretentious plot that is supposed to mean something, and most of all it is aiming at impressing the audience, and in that it succeeded perfectly.I consider it a blasphemy to put Inception next to 2001 or Blade runner;instead I would suggest a comparison with David Cronenberg's Existenz;it's not Cronenberg's best film but it gives Nolan a lesson what messing with another reality means.Finally, I understand that these views I expose here are about to be the target of attack by many devoted fans.I can not but accept this position.PS. I am heading for Intersterlar one of these days, I never learn;I already read people are in love with this movie too.I hope I fall in love too, but I have great reservations as I do not trust the director at all!I'll be back, however, with another review, since I've decided to fight for what I consider right these days(and to support great films I still have the pleasure to watch,like- very recently- the Judge and the Drop)",2,0,temrok9,https://www.imdb.com/user/ur23041191/?ref_=tturv_usr_3474_t,"Nov 8, 2014",https://www.imdb.com/title/tt1375666/review/rw3119388/?ref_=tturv_perm_3474,
4,/10,https://www.imdb.com/title/tt1375666/review/rw3115922/?ref_=tturv_3475,"Good Film, Not Great","I think my biggest issue with this film was, to me, the dreams weren't very realistic. In a sense that, when I dream, they're nothing like it is depicted in the film. This annoyed me! The dream sequences are very Hollywood stylized.Don't get my wrong, the acting in this film is superb, with names like Leo Decaprio & Joseph Gordan of course it would be. The special effects are also quite incredible.If you want to watch something that, in my opinion, realistically depicts how we actually dream. Give Joss Wheadon's take on it a look. Its spot on in Buffy The Vampire Slayer - Season 4, Episode 22 : Restess.I gave it a 6 as it is a well written and well executed film. Great if you want to watch something that will make you think long after.",1,1,MsHyd3,https://www.imdb.com/user/ur56213496/?ref_=tturv_usr_3475_t,"Nov 2, 2014",https://www.imdb.com/title/tt1375666/review/rw3115922/?ref_=tturv_perm_3475,
10,/10,https://www.imdb.com/title/tt1375666/review/rw3099081/?ref_=tturv_3476,excellent movie and a must watch movie,"Excellent movie...The movie starts with an old man who take Dicaprio as he was unconscious in the seashore. Then the story begins where Dicaprio is a thief who steals ideas from the people. Due to this he has some problems and he cannot live with his family. Then suddenly one day, a person comes and tells that he will take away all his cases if he does a favor for him. Dicaprio thinks this as an opportunity to go to his family. So he agrees with him. But he was asked to plant an idea instead of stealing it.It is a difficult task and he has a team of people. How he plants that idea is the remaining story..The locations are good and actors have done their job and the movie looks realistic. Finally I will give 10 out of 10 points. A must watch film",1,1,polivinaykumarreddy,https://www.imdb.com/user/ur55636784/?ref_=tturv_usr_3476_t,"Oct 5, 2014",https://www.imdb.com/title/tt1375666/review/rw3099081/?ref_=tturv_perm_3476,
10,/10,https://www.imdb.com/title/tt1375666/review/rw3097944/?ref_=tturv_3477,Sewing Confusion.,,1,1,Berthulf,https://www.imdb.com/user/ur55598214/?ref_=tturv_usr_3477_t,"Oct 3, 2014",https://www.imdb.com/title/tt1375666/review/rw3097944/?ref_=tturv_perm_3477,Spoiler
10,/10,https://www.imdb.com/title/tt1375666/review/rw3084345/?ref_=tturv_3478,Amazing mind blowing film. Nolan is a cinematic genius.,"Well, what can I say? It's simply just an amazing movie with an extraordinary ensemble of actors (Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy, Ken Watanabe, Michael Caine) doing some of their best performances ever. The script is really well written and contains some of the most original ideas in Hollywood since The Matrix. And just like The Matrix, the less you now about the story before you watch it, the better experience you will get. The film score might have been parodied a thousand times (those massive horns) when I write this review, but it works really well. Hans Zimmer (the composer) really knows how to make an epic movie feel even more massive and exciting. And don't get me started on the cinematography. It's just stunning! If you want to impress your friends with an amazing movie on your new HD TV (it's even more impressive with surround sound), then this is the movie to go for.I believe that in 10 years from now on Christopher Nolan (the writer/director) will be accepted as one of the greatest filmmakers of all time. But enough of that. Just watch the movie already! It's mind blowing!",1,1,dotlineline,https://www.imdb.com/user/ur6611539/?ref_=tturv_usr_3478_t,"Sep 10, 2014",https://www.imdb.com/title/tt1375666/review/rw3084345/?ref_=tturv_perm_3478,
10,/10,https://www.imdb.com/title/tt1375666/review/rw3074859/?ref_=tturv_3479,Most Cerebral Nolan Movie Out There,,2,0,ThomasDrufke,https://www.imdb.com/user/ur39517558/?ref_=tturv_usr_3479_t,"Aug 24, 2014",https://www.imdb.com/title/tt1375666/review/rw3074859/?ref_=tturv_perm_3479,Spoiler
10,/10,https://www.imdb.com/title/tt1375666/review/rw3025682/?ref_=tturv_3480,My number 1,"This is my personal number 1! Inception is a great movie with a overall beautiful places, nice effects and great sound. The storyline is great and full of tricks. Its exciting and confusing. You should watch this movie twice. The story is about people who exchange the dreams within dreams. People try to engage the mind of others. Trying to get idea's, passwords or other facts. The main character has a psychical problem with his mind. He does not know where he stands. Other movies compared to inception are shooter, pan's labyrinth, source code, the adjustment bureau, the prestige, looper, total recall and the game. Mind blowing, exciting, beautiful and really nice!",0,2,thomasvdbroek,https://www.imdb.com/user/ur27981409/?ref_=tturv_usr_3480_t,"May 31, 2014",https://www.imdb.com/title/tt1375666/review/rw3025682/?ref_=tturv_perm_3480,
10,/10,https://www.imdb.com/title/tt1375666/review/rw3008868/?ref_=tturv_3481,Unique,,0,2,PartialMovieViewer,https://www.imdb.com/user/ur12682317/?ref_=tturv_usr_3481_t,"May 3, 2014",https://www.imdb.com/title/tt1375666/review/rw3008868/?ref_=tturv_perm_3481,Spoiler
9,/10,https://www.imdb.com/title/tt1375666/review/rw3003134/?ref_=tturv_3482,"A Fresh, Action Packed, and Thought Provoking Sci-Fi Flick Sure to Please","When I first saw the trailer for Inception on television, I became convinced that Inception was just a bunch of special effects; just another plot-lacking sci-fi flick designed just to please the eyes. The hype around the movie was just too much and it wore on my perception of the movie. Therefore, I didn't go and see it in theaters. Flash forward a month or two to a movie night at my friend's house. They had the DVD of Inception and wanted to watch it. They all said it was great, but I was still skeptical. After a few minutes of watching, I was hooked. The ideas where interesting, the plot was great, and the acting nearly perfect. Inception is now one of my favorite sci-fi movies of all time.The foremost positive feature of inception is the original plot. Most sci-fi movies these days have to involve either aliens or large robots and generic action scenes. The lack of originality in these movies is quite annoying. Inception however, has the originality desperately needed. The twists and roles the characters play are interesting and create a story that will keep you on your toes. The main character we follow is a man named Cobb (DiCaprio). He has been separated from his family and desperately wants to get back to them. His chance comes in the form of a business offer. A large company run by a man by the name of Saito recruits Cobb and his partner to perform an operation called Inception (a dream with in a dream) to plant an idea in the mind of Saito's chief competitor who is about to inherit his father's company. Cobb is a famous extractor and one of the only people in the world who knows how to do this. Cobb forms a team to complete this risky task with the promise of great rewards. Little do Cobb or his team know that the struggle is about to get more real than ever before. Not only is the plot gripping, but it is also very complex with the different levels of dreams and how they coincide with the different timing of ""kicks."" In fact, I had to watch this movie twice to really understand exactly how the dreams with in dreams connected with reality. Overall this gripping plot is sure to keep you on your toes and listening to every word the characters mutter or shout.The acting is extremely well done. Everyone in this movie, from Cobb to the people formed by the dream environment, act in a realistic and convincing way. You can feel the emotions they show. This is not surprising given the list of famous actors in this movie who include Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, and more.The action sequences in Inception are very well done. Although they are not as intense as scenes from movies like the Matrix, they are still great. These scenes are almost Bond-like in the way they are scripted and shot, which is quite interesting. The action scenes add an intensity that keeps the movie's pace and adds risk into the dream environment.Themes and ideas about dreams and how Cobb and his team enter them are thought provoking. What happens when you share dreams? What happens when there is a dream within a dream? These questions are just a few that the film answers. The way that Inception introduces these ideas to you feels natural and makes sense, given our own dreams. It really capitalizes on the believability of the way the dreams are created and the effects experienced in the dreams. Overall, Inception's dream concepts are well implemented and very convincing, which draws people in so they can dream a little themselves.There is no way I could end this review without mentioning Han Zimmer's amazing sound track. The music fits this movie like a glove. It provides an experience that I haven't really had in any other movie. The emotion evoked during important scenes is compounded with the addition of Zimmer's powerful orchestral assault. If you have a surround sound system, you will experience the full impact of the music in this movie. The booms that coincide with the ""kicks"" experienced to get a dreamer out of a dream are quite the experience.Inception is an unforgettable movie experience. Leave behind any biases you may have, forget the hype and gripes or whatever you've heard, and just watch it. I think that you will enjoy it!",0,2,fichtner-chris,https://www.imdb.com/user/ur52105207/?ref_=tturv_usr_3482_t,"Apr 22, 2014",https://www.imdb.com/title/tt1375666/review/rw3003134/?ref_=tturv_perm_3482,
10,/10,https://www.imdb.com/title/tt1375666/review/rw3001782/?ref_=tturv_3483,Awesome...,This Movie is one of my best 5 movies ever . An amazing story and work done by Nolan . A fantastic performance done by Leonardo . My mind when I saw it is turn around it self . deserving an Oscar indeed . There are some works when you see it you feel that you don't wanna to see any thing again . I felt that when I saw Inception . Awesome performances by the whole cast . Awesome writing . Chris Nolan is the best writer ever . Awesome science fiction and drama a strong plot and script . A Controversial end makes me hit myself Hundreds times :) Awesome all thing in it .And at last my rate is 10\10 sure .,0,2,sirmahmoud100,https://www.imdb.com/user/ur46562806/?ref_=tturv_usr_3483_t,"Apr 20, 2014",https://www.imdb.com/title/tt1375666/review/rw3001782/?ref_=tturv_perm_3483,
10,/10,https://www.imdb.com/title/tt1375666/review/rw3000926/?ref_=tturv_3484,A real mind-blowing experience featuring Hans Zimmer at his best with an awesome dream-like score.,"This is perhaps the most innovative and satisfying blockbuster of the past few years. It features great character development for the protagonist, an out of the ordinary plot, awesome visual and sound effects and an amazing score by Hans Zimmer which was written before/during filming rather than in post-production. This means that some scenes were filmed specifically to fit the score rather than the usual other way around, which ends up in one of the best music atmosphere ever created for the big screen.The directing and cinematography was amazing, and the acting was solid. I can't see anyone else playing Cobb but DiCaprio and he did a fine job. Marion Cotillard and the lovely Ellen Page both did a great job with pretty much the only female roles. Joseph Gordon-Levitt and Tom Hardy had great chemistry together and I hope to see more of them.You might need a second watch as it is quite a fast-paced movie, and while most of the elements seem to be extensively explained (perhaps one of the only negative things about this movie - the amount of explanation gets annoying upon re-watch), there are definitely some layers that require additional viewings to grasp and acknowledge how well thought this movie really was. If you enjoyed it, I recommend you watch the animated prequel.It's definitely not for everyone, but it worked very well for me. This is probably my personal favorite movie of the past 10 years.",0,2,MartCous,https://www.imdb.com/user/ur26262405/?ref_=tturv_usr_3484_t,"Apr 19, 2014",https://www.imdb.com/title/tt1375666/review/rw3000926/?ref_=tturv_perm_3484,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2999226/?ref_=tturv_3485,A Master Piece,"Easily in my top ten movies of all time. Of coarse I am only 17 so thats not saying much but I truly loved it. The cast was perfect and Nolan hit the nail right on the head. I love movies that you have to decide what happens at the end. Its a thriller but its not one of those movies that has one good seen but the entire movie makes sense. It also isn't non stop action it pauses and tells a little about the main characters. This is necessary because the whole movie is a dream so very trippy. Some of the seens there is zero gravity so your mind is like woah. I can watch this movie over and over and it really never gets old. I do however usually fall asleep if I watch it when I'm tired because the movie is about dreaming, if you didn't get that from the commercials.",0,2,spencerg777,https://www.imdb.com/user/ur31207503/?ref_=tturv_usr_3485_t,"Apr 16, 2014",https://www.imdb.com/title/tt1375666/review/rw2999226/?ref_=tturv_perm_3485,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2996701/?ref_=tturv_3486,Loved it,"I first saw this film in America, before it aired in the UK, after having briefly read a review in an American magazine while waiting in the car. I came in knowing that it was something about dreams, and entering other people's dream. Oh, there was DiCaprio - this was before my love affair with his acting started - who I'd enjoyed a lot in Blood Diamond and less in Titanic. But, in any case, I loved this film. Absolutely loved it.I found DiCaprio's character compelling and well-acted, I found the rest of the cast to be strong and watchable, I found the story understandable (and far less confusing that some people seem to think it is, though I don't see this as a disadvantage). All in all, very much worth watching as a film.",0,2,OnlyHumanAfterAll,https://www.imdb.com/user/ur52024502/?ref_=tturv_usr_3486_t,"Apr 12, 2014",https://www.imdb.com/title/tt1375666/review/rw2996701/?ref_=tturv_perm_3486,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2995863/?ref_=tturv_3487,My favorite movie ever.,"Christopher Nolan doesn't make bad movies. Christopher Nolan doesn't make O.K. movies. Christopher Nolan doesn't make ""pretty good"" movies. Christopher Nolan makes masterpieces. Strictly masterpieces. This brilliant science fiction movie will keep you in awe for days. Christopher Nolan is the master of immersing the movie-goer into the world of the movie. The incredibly original plot will pull you in while the visual effects melt your eyes with its beauty. Then you'll realize yourself feeling these emotions that the actors are just pouring onto you. All of this is happening while Hans Zimmer's score is seeping into your ears with all its glory. Then when its all over, you won't need to see another movie until Christopher Nolan makes another movie to melt your mind with.",0,2,g-eatmon,https://www.imdb.com/user/ur44032894/?ref_=tturv_usr_3487_t,"Apr 10, 2014",https://www.imdb.com/title/tt1375666/review/rw2995863/?ref_=tturv_perm_3487,
9,/10,https://www.imdb.com/title/tt1375666/review/rw2975016/?ref_=tturv_3488,Superb - clever and original,"Superb. Christopher Nolan, the genius who brought us the mind-blowingly brilliant Memento, comes up with something equally clever and original.Very intelligent plot, great direction, excellent CGI. All star cast - Leonardo DiCaprio, Ken Watanabe, Ellen Page, Joseph Gordon-Levitt, Tom Berenger, Michael Caine, Marion Cotillard - delivers in spades.Why not 5/5? Maybe tries to be a bit too clever, as it does get a bit too convoluted. Also, can seem a bit clumsy and contrived in its implementation. Memento didn't overdo the cleverness, and was perfect in its delivery. In fact, of Nolan's movies, I would also put Following ahead of Inception. This is better than The Dark Knight, The Prestige, Batman Begins and Insomnia, though those were all good movies.",1,1,grantss,https://www.imdb.com/user/ur2860723/?ref_=tturv_usr_3488_t,"Mar 6, 2014",https://www.imdb.com/title/tt1375666/review/rw2975016/?ref_=tturv_perm_3488,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2964618/?ref_=tturv_3489,Inception: The Beginning of Pure Originality,,1,1,jkounelis17,https://www.imdb.com/user/ur50817238/?ref_=tturv_usr_3489_t,"Feb 20, 2014",https://www.imdb.com/title/tt1375666/review/rw2964618/?ref_=tturv_perm_3489,Spoiler
8,/10,https://www.imdb.com/title/tt1375666/review/rw2960646/?ref_=tturv_3490,a absolute classic,one of the best films I have seen for a long time Leonardo Dicaprio and Joseph Gordon Levitt were brilliant love the idea of the film and as always Nolan delivered I really hope they make a sequel because it is my favourite ever film [ behind prisoners of course ] when I heard about it I thought it would be a solid film but nothing spectacular but boy was I proved wrong the acting was brilliant the action was great and the script was spectacular and if you haven't seen it yet I say what are you doing you must buy this film right now because you don't know what you're missing in the film of the year a real classic which is inception one of the best things there will ever be.,1,1,callumnorris,https://www.imdb.com/user/ur46381359/?ref_=tturv_usr_3490_t,"Feb 14, 2014",https://www.imdb.com/title/tt1375666/review/rw2960646/?ref_=tturv_perm_3490,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2955211/?ref_=tturv_3491,first movie that I've rated 10/10,"This is the first film that I have ever rated 10/10 . In my opinion this movie lacks nothing at all , this movie is just pure perfection. I know I am a bit too late but when I first witnessed this movie in 2010 I didn't understand a thing as I was 17 years old . I took my time out and I watched this again last night 04/02/2014 and I must say I was completely blown away . Thinking about Inception's ending gives me chills. I am proud to rate it as my first 10/10 movie and this movie is definitely ranks no 1 from all the movies I've seen. I would recommend this to everyone I know and wish Christopher Nolan for his upcoming movie 'Interstellar'.",1,1,talal123-513-692360,https://www.imdb.com/user/ur37309835/?ref_=tturv_usr_3491_t,"Feb 5, 2014",https://www.imdb.com/title/tt1375666/review/rw2955211/?ref_=tturv_perm_3491,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2955126/?ref_=tturv_3492,Inception review,"Inception is the single best film that I have ever seen. The visual effects are really really good and a lot of them are done without the use of computer generated imagery. Although featuring a dream world like 'The Matrix', 'Inception' is much more refined and realistic. The different incidents in the film do not feel forced and you feel that that this might actually happen. The film follows a person who enters other peoples' dreams. He steals the required information and provides it to the company that paid him to do this. He however cannot return to his children as he is a criminal in his country. However, things change when a wealthy businessman asks him to perform an inception. Although way tougher and seemingly impossible, he agrees to do it and assembles a team. But like all heist movies, everything does not go according to plan. The only downside in the movie is that it is built for the intelligent audience is smarter than almost all other films. It is not a mindless action movie without a story-line and bad actors and only having a lot of visual effects. It truly is a movie that comes once in a lifetime!",1,1,rishabh-agarwal,https://www.imdb.com/user/ur50433134/?ref_=tturv_usr_3492_t,"Feb 4, 2014",https://www.imdb.com/title/tt1375666/review/rw2955126/?ref_=tturv_perm_3492,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2951356/?ref_=tturv_3493,A mind-bending masterpiece,,1,1,PopCulturedwithMovieMike,https://www.imdb.com/user/ur2784307/?ref_=tturv_usr_3493_t,"Jan 29, 2014",https://www.imdb.com/title/tt1375666/review/rw2951356/?ref_=tturv_perm_3493,Spoiler
10,/10,https://www.imdb.com/title/tt1375666/review/rw2950068/?ref_=tturv_3494,A true Masterpiece!,"This movie is a true masterpiece! Containing philosophical and psychological content along with the combination of outstanding acting (all actors) and magical music from Hans Zimmer, it makes it an almost perfect movie.I would like to note here that there is no ""Perfect Movie"".What makes Inception one of the best films ever, might confuse someone else.Being a Lucid Dreamer, I finally enjoy watching a film where people are lucid and exploring their own subconscious.The concept and the story along with the ending are Extremely complicated which forces you to watch the film over and over again, becoming obsessed with it sometimes, making your own theories about what might have happened and more.The whole Dream World thing is not getting too far from reality (Since this is a movie and not a documentary it should not be too close).Not sure what else to say! Can't complain about anything! I am recommending it to everyone!",1,1,savsal14,https://www.imdb.com/user/ur40692080/?ref_=tturv_usr_3494_t,"Jan 27, 2014",https://www.imdb.com/title/tt1375666/review/rw2950068/?ref_=tturv_perm_3494,
5,/10,https://www.imdb.com/title/tt1375666/review/rw2948590/?ref_=tturv_3495,Visually impressive but do you really think I'm stupid?,,1,1,ron-van-wieringen,https://www.imdb.com/user/ur22591560/?ref_=tturv_usr_3495_t,"Jan 25, 2014",https://www.imdb.com/title/tt1375666/review/rw2948590/?ref_=tturv_perm_3495,Spoiler
10,/10,https://www.imdb.com/title/tt1375666/review/rw2948410/?ref_=tturv_3496,"""You mustn't be afraid to dream a little bigger""",,1,1,thesouthfamily2-552-707097,https://www.imdb.com/user/ur38462067/?ref_=tturv_usr_3496_t,"Jan 24, 2014",https://www.imdb.com/title/tt1375666/review/rw2948410/?ref_=tturv_perm_3496,Spoiler
10,/10,https://www.imdb.com/title/tt1375666/review/rw2944985/?ref_=tturv_3497,This film has it all...,"I think few people would be disappointed with this movie. In my opinion it has everything: action,plot,romance, and what is more, sensational special effects. (An inherent trait by films directed by Christopher Nolan) What may seem as a run-of-the-mill thriller from the outside, Inception is actually a film that carries a very deep and moving message. Of course, anyone who watches the movie will have a different one, but it is undeniable that the plot is deeper than your average blockbuster. A good performance by Mr. DiCaprio, who managed to portray his character very deeply without a massive amount of character development throughout the movie. Overall, a supremely enjoyable film, but like the best films, will keep you thinking and reflecting on what you have just watched.",1,1,javifooti,https://www.imdb.com/user/ur49954222/?ref_=tturv_usr_3497_t,"Jan 19, 2014",https://www.imdb.com/title/tt1375666/review/rw2944985/?ref_=tturv_perm_3497,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2943347/?ref_=tturv_3498,My Favorite,"I remember the first time I watched this movie, it has been near of 4 years... and it's still a classic for me, a pure inspiration and the best movie I've seen, and at the beginning I admit it was kinda complicated but after two more times of watching it I can say: Inception is a masterpiece, with a great cast and a great director. This is the way Christopher Nolan Works and not Batman (which is awesome too) this movie is more alike The Prestige and Memento, and I know next movie he does, movie that will be as weird and complicated as all of them. But that was what we needed, in this times of commercial silly movies, we needed someone like Nolan who can create something different, but at the same time extraordinary.This kind of movies, that make you think ""yes I have to watch it again"" are the ones that are more worth.",1,1,kiraakamii,https://www.imdb.com/user/ur31982098/?ref_=tturv_usr_3498_t,"Jan 16, 2014",https://www.imdb.com/title/tt1375666/review/rw2943347/?ref_=tturv_perm_3498,
4,/10,https://www.imdb.com/title/tt1375666/review/rw2938385/?ref_=tturv_3499,Not bad in itself yet so far behind its potential,"This is a nice action-flick. Entertaining and well made. Now it is supposed to be about dreams. This should be a treat for all those of us who treasure Kafka or H.P. Lovecraft, right? Ever had a lucid dream? Now this will be awesome! ... Or perhaps not. What is presented here is no more a dream than James Bond so to speak. It's not actually surreal. The whole ""diving into a dream"" thing comes down to a couple of ""rules"" to follow plus some FX. The FX are well done actually. That alone would probably alleviate this film beyond the likes of ""The Day after Tomorrow"" or ""2012"" - it's everything else that ruins it. In any case Dream is just fantasy here. Any film delivers that much. It's just cheesy to have this scenario ""in a persons dream"". Ultimately the whole dream thing is just a facade to have the plot jump from here to there without actually creating a meaningful connection. At least this concept allows the film to have everything at once and offer even more than zapping through the best channels on prime time.",2,0,zadok-332-444684,https://www.imdb.com/user/ur32835079/?ref_=tturv_usr_3499_t,"Jan 9, 2014",https://www.imdb.com/title/tt1375666/review/rw2938385/?ref_=tturv_perm_3499,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2923429/?ref_=tturv_3500,One of the best movies I've ever seen!,,0,2,dor-pascal,https://www.imdb.com/user/ur36679706/?ref_=tturv_usr_3500_t,"Dec 17, 2013",https://www.imdb.com/title/tt1375666/review/rw2923429/?ref_=tturv_perm_3500,Spoiler
8,/10,https://www.imdb.com/title/tt1375666/review/rw2921358/?ref_=tturv_3501,Inception,,0,2,tbugu,https://www.imdb.com/user/ur48585071/?ref_=tturv_usr_3501_t,"Dec 13, 2013",https://www.imdb.com/title/tt1375666/review/rw2921358/?ref_=tturv_perm_3501,Spoiler
10,/10,https://www.imdb.com/title/tt1375666/review/rw2920118/?ref_=tturv_3502,"Best Combination of Suspense, Action & Creativity..","This movie is just awesome because of the combination of some important stuff like action, mystery and imagination. Nowadays most of the film don't have that much of imagination in film and the best thing about film is mystery in mystery. Hell of suspense. The magic of Leonardo DiCaprio is excellent as always. He take the film a extra ordinary level by from his acting skills and suspense personality.If you didn't watch the movie yet then go and see this movie first. #3 Important things about movie is 1-Action, Suspense & Imagination 2-Leonardo DiCaprio 3-Climax which will blow your mind..",0,2,dhruvesh66,https://www.imdb.com/user/ur42528533/?ref_=tturv_usr_3502_t,"Dec 10, 2013",https://www.imdb.com/title/tt1375666/review/rw2920118/?ref_=tturv_perm_3502,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2912581/?ref_=tturv_3503,Nolan's 2nd Best Film !!!,"Watched one Favorite films of All time thats Inception one of my favorite Sci-Fi Films Featured an Amazing Performance from a Stellar Lead By 4 Time Oscar Nominee Leonardo DiCaprio(Titanic) as Cobb Dream Extractor Also Featuring Joseph Gordon-Levitt(Looper) as Arthur, The Lovely Ellen Page(Juno) as Ariadne,Ken Watanabe(The Last Samurai) as Saito,Tom Hardy(Warrior) as Eames,Cillian Murphy(Sunshine) as Robert Fischer Also Featuring French Beauty Marion Cotillard(Viven En Rose) as The Villainous Mal. Writer/Director Christopher Nolan(The Prestige) Delivered The Goods once again Thru Non-Linear Storytelling and Yet in Compelling Emotions, The best Psychological Thriller Still sad it Lost in to The Kings Speech at The 2011 Oscars also The Ending to this day is still unexplainable 10/10",1,1,KalKenobi83,https://www.imdb.com/user/ur26835138/?ref_=tturv_usr_3503_t,"Nov 27, 2013",https://www.imdb.com/title/tt1375666/review/rw2912581/?ref_=tturv_perm_3503,
10,/10,https://www.imdb.com/title/tt1375666/review/rw2910744/?ref_=tturv_3504,Great movie,"This is the best movie i have seen in a couple of years. Magic of Christopher Nolan and Leonardo. The screenplay is good. Dreams are good. Music is good. Overall this movie is a feast for all audience. Christopher Nolan has once again outdone himself. He truly is a gifted filmmaker, arguably the most imaginative in Hollywood today. And ""Inception"" can proudly stand alongside ""Blade Runner"" and ""2001: A Space Odyssey"" as science-fiction masterpieces that push the boundaries for movie making and become a different experience altogether. Overall value: 9/10 (Excellent).Missing this film and not getting the film's point is a crime.",1,1,aviz1911,https://www.imdb.com/user/ur47437562/?ref_=tturv_usr_3504_t,"Nov 24, 2013",https://www.imdb.com/title/tt1375666/review/rw2910744/?ref_=tturv_perm_3504,
,,https://www.imdb.com/title/tt1375666/review/rw2887376/?ref_=tturv_3505,Exercise in futility,"There are movies that I love initially. Then, over a period of time, it dawns on me that I have been manipulated royally. And then the 'love' I had for the movie turns into dislike, then hate, and, depending upon the intensity with which I had initially loved the movie, it turns into utter disgust. Titanic tops my list of such movies. Inception comes a close second. Christ, what was all that about? Dreams within dreams within dreams, come on! Tops spinning/not spinning? People getting into each others' dreams? Visually breathtaking it may have been, but a great story it certainly wasn't. I think the true test of a classic movie is in its repeat viewing. I realized Inception was nothing when I sat down to watch it again. I couldn't go past the first 10 minutes. It was that boring. Somehow, my brain refused to suspend disbelief and seemed to yell, 'switch the damn DVD off!""And I did.(BTW, Chris Nolan tops my list of the 'most overrated directors'. I still can't forgive him for those utterly dull climatic fight scenes in The Dark Night Rises.)",2,0,goneishe,https://www.imdb.com/user/ur40742541/?ref_=tturv_usr_3505_t,"Oct 15, 2013",https://www.imdb.com/title/tt1375666/review/rw2887376/?ref_=tturv_perm_3505,
7,/10,https://www.imdb.com/title/tt1375666/review/rw2880931/?ref_=tturv_3506,Spoiler Alert!!!!!!!!!!,,1,1,playmaker101494,https://www.imdb.com/user/ur47091201/?ref_=tturv_usr_3506_t,"Oct 4, 2013",https://www.imdb.com/title/tt1375666/review/rw2880931/?ref_=tturv_perm_3506,Spoiler
