"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-html-content-inner-div","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586298/?ref_=tturv_1460","Simply awesome!!","There isn't much more I can say about this movie that hasn't been said. The first time I saw it I was a bit disappointed, but upon viewing it a second..and third...and on IMAX..(need I go on?) I can say that it is simply awesome. If you see it just to experience Gollum....then it is worth it...********** out of **********","Helpful","•","0","0","lady-eowynn","https://www.imdb.com/user/ur1576279/?ref_=tturv_usr_1460_t","Mar 17, 2003","https://www.imdb.com/title/tt0167261/review/rw0586298/?ref_=tturv_perm_1460"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586296/?ref_=tturv_1461","Praise for the film, and Peter Jackson","The two towers!!! Wow! it´s truly amazing, you can see it over and over again *smile* and i never get tired of it. I have played Lotr and rolemaster the rolepalying games for over 10 years and i never dreamed they would make a movie of the book or of the games! It´s one big dream coming true, and the making, the effort the people have made for this film is unbelievable, and is so GREAT,  *Big Smile* I don´t think Mr Peter Jackson know really what he has done here, it must be His greatest achivement ever, i mean the environment, the orcs, uruk-hai, the ents, the characters, and the music! I sat there in the cinema with my friends and i was crying, i was so moved by it i get the shivers everytime i see it, it was astonishing that it could be better or as good as Lord of the ring was, PRAISE to everone who has contributed to this movie, i can´t wait to see the end of this great trilogy. I get down on my knees and bow for Peter Jackson, he should be knighted for this, if that is possible. I can´t wait for the dvd to get out! Take care all you tolkien fans *smile*","Helpful","•","0","0","Partymaster77","https://www.imdb.com/user/ur2272900/?ref_=tturv_usr_1461_t","Mar 16, 2003","https://www.imdb.com/title/tt0167261/review/rw0586296/?ref_=tturv_perm_1461"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586295/?ref_=tturv_1462","Wow (or, if you prefer: BIG)","Let's see, where do I start.  Well, this movie is, well, BIG.  I don't mean long (which it is at about 3 hours), I mean Big.  The Armies are big, the Orcs are big, the Ents are big, the effects are big, about the only things about this movie that isn't big are the Hobbits.  My only complaint about this movie is that there will be a third one and I rated this one a ""10"" so if they improve upon it (which I would guess they will, having read the book) I won't be able to do ""The Return of the King"" justice.","Helpful","•","0","0","Gremlin1701","https://www.imdb.com/user/ur2297624/?ref_=tturv_usr_1462_t","Mar 16, 2003","https://www.imdb.com/title/tt0167261/review/rw0586295/?ref_=tturv_perm_1462"
"","","https://www.imdb.com/title/tt0167261/review/rw0586294/?ref_=tturv_1463","***1/2 out of **** stars","Smash hit sequel to 2001's ""Fellowship of the Ring,"" but is notably more fast-paced and more exciting. Director Peter Jackson restores the wonder and grandeur of Middle-earth, all while staying faithful to the book's narrative (although there is more humor and adds a interesting Eowyn/Aragorn/Arwen love triangle).Newcomers Brad Dourif (best known for his voice work as Chucky in the ""Child Play"" movies) and Miranda Otto are surprisingly effective in their key roles as Grima Wormtongue and Eowyn, daughter of Theoden the king, although they play second fiddle to Elijah Wood, Viggo Mortensen, and the rest of the stellar cast. Andy Serkis imbues computer-generated Gollum with wit and energy. The movie does have its flaws. Most of the time is spent on where Aragorn, Legolas and Gimli go, while not spending ample time on Frodo and Sam's and Merry and Pippin's journey. Also, like ""Fellowship"", the movie just... ends. Flaws aside, this a magnificently produced and made film that should not be missed.PG-13; Violence, gore, battle sequences, and scary images.","Helpful","•","0","0","bclayton1","https://www.imdb.com/user/ur1430433/?ref_=tturv_usr_1463_t","Mar 15, 2003","https://www.imdb.com/title/tt0167261/review/rw0586294/?ref_=tturv_perm_1463"
"8","/10","https://www.imdb.com/title/tt0167261/review/rw0586293/?ref_=tturv_1464","From Strength to Strength","Peter Jackson's Movies seems to just get better and better.I thought that Fellowship was pretty near perfect, but then I watch this and learn that it has included a lot of what the first film was lacking probably due to character introductions et al, Action.This instalment has so much action, you may need a day off work to recover from just watching it.  From the opening scene where Gandalf is tumbling down the cave with the Balrog (amazing) you know you are in for a treat. I just could not stop smiling.The battles are much bigger and the enemies are more evil, at times attacking one another in a scene near the beginning of the film.The work done on Gollum is just astounding, after about five minutes of trying to work out where the polygons and lines are, you kind of forget altogether that he is computer generated and feel for him as a real person. You can really see Andy Serkis' performance shine through this character.Another hit, another must see.","Helpful","•","0","0","gary_brennan","https://www.imdb.com/user/ur1527650/?ref_=tturv_usr_1464_t","Mar 14, 2003","https://www.imdb.com/title/tt0167261/review/rw0586293/?ref_=tturv_perm_1464"
"9","/10","https://www.imdb.com/title/tt0167261/review/rw0586292/?ref_=tturv_1465","Why the changes?","The Star Wars Universe is almost dead to me.  George Lucas has destroyed that world beyond repair now.  Prequels and 'Special Editions' have ruined what was once pure and good.  What hope is there now?  What do we have to fill the void?Like a light in the darkness came Peter Jackson's inspiring and ambitious attempt to take the greatest piece of historical fiction of all time, and turn it into a trilogy of movies.  Fellowship of the Ring has escalated to one of my favourite movies of all time in the span of a year.  As Two Towers approached, many wondered if it was just a fluke, if Jackson had used up all his fairy dust on the first one.  Then the movie came, and all fears subsided.Mostly.I do love these movies, and Fellowship and Two Towers are both outstanding films.  What really got me, though, was that there were some glaring deviances from the books in the second movie.  In Fellowship, any changes that took place, or new scenes, could be explained as if they had happened during the course of their journey but hadn't been written in the books. In Two Towers, they made huge detours and character changes.  There were several differences that, for some reason, really bothered me.  Luckily these aren't the majority.Without spoiling the movie for anyone, I'll just touch on the changes that bothered me most.  What happened to Faramir?  Why had his personality and 'quality' changed so much from the books?  The changes made in the films put the ring in IMPOSSIBLE peril, from which the hobbits should not have escaped.  Maybe it makes for a more exciting sequence, but it doesn't make sense based on previously established facts about the enemy or the ring.Other things that bothered me:  Wouldn't Merry or Pippin have referred to Gandalf by name before he 'remembers' it later?  If there are 2000 Rohirrim, why do you only see about 50 when the party first encounters them?  What did Treebeard THINK Sauruman was burning over there in Isengard?  I won't mention anything else at risk of giving away too much.The rest of the film more than makes up for these differences.  The excellent battle at Helms Deep, the Golden Hall at Edoras, Wormtongue, and the Dead Marshes are all elements that show why this movie belongs next to its excellent predecessor.This movie is far and away better than most of the fare out there.  A worthy addition to an excellent series.","Helpful","•","0","0","AaronBilawchuk","https://www.imdb.com/user/ur2158175/?ref_=tturv_usr_1465_t","Mar 13, 2003","https://www.imdb.com/title/tt0167261/review/rw0586292/?ref_=tturv_perm_1465"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586291/?ref_=tturv_1466","the best movie of 2002","I have never seen a movie like this. It was great from the beginning to the end. The action was incredible, the visuals were beyond belief, and the acting was on point. Peter Jackson managed to make an instant classic. I cant wait to part 3 comes out.","Helpful","•","0","0","kinito69","https://www.imdb.com/user/ur2112080/?ref_=tturv_usr_1466_t","Mar 12, 2003","https://www.imdb.com/title/tt0167261/review/rw0586291/?ref_=tturv_perm_1466"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586290/?ref_=tturv_1467","WOW","Hey, man I love this movie. It's only flaw was the part where Faramir took the ring to osgiliath and frodo tried to give the ring to the nazgul and THEN!! he attacked Sam. Although I make fun of Sam all the time, he is the Dawg.Helm's deep was fascinating! I loved the part where Legolas ""skateboarded"" down a flight of stairs. It was also funny at times! Gimli was quite funny. But Gollum was NOT. PJ (peter jackson) did a good job with him, but when I saw the premiere, everyone laughed at Gollum. But it was not funny; it was sad. I think the beginning was very clever. I am glad PJ didn't do another ""recap"" of FOTR. Gandalf was the man in this movie (more like the wizard)! I was surprised when Aragorn fell off the cliff, because I am pretty sure that that didn't happen in the book. BUT--I loved the part when he opened the doors to Helm's Deep in slow-motion, and when Legolas said, ""You're late. You look terrible!"" Treebeard was done well, except his eyes looked quite fake. All in all, this was a wonderfully made movie, and dang I can't wait for the Return of the King! It is going to be so sad!","Helpful","•","0","0","stanclimbfll","https://www.imdb.com/user/ur1945719/?ref_=tturv_usr_1467_t","Mar 12, 2003","https://www.imdb.com/title/tt0167261/review/rw0586290/?ref_=tturv_perm_1467"
"9","/10","https://www.imdb.com/title/tt0167261/review/rw0586289/?ref_=tturv_1468","Absorbing three hours","Much better than the first in the trilogy, this makes three hours pass in a flash, with excellent performances and superb effects.  Andy Serkis as (the voice of) Gollum is terrific, and the new characters - Grima Wormtongue, Eowyn, Theoden, Faramir - emphasise the darkening tone.","Helpful","•","0","0","gmcsourley","https://www.imdb.com/user/ur0724668/?ref_=tturv_usr_1468_t","Mar 12, 2003","https://www.imdb.com/title/tt0167261/review/rw0586289/?ref_=tturv_perm_1468"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586288/?ref_=tturv_1469","Best film of 2002.","","Helpful","•","0","0","Pavel-8","https://www.imdb.com/user/ur0185160/?ref_=tturv_usr_1469_t","Mar 11, 2003","https://www.imdb.com/title/tt0167261/review/rw0586288/?ref_=tturv_perm_1469"
"9","/10","https://www.imdb.com/title/tt0167261/review/rw0586285/?ref_=tturv_1470","Even Better","Having read The Lord of the Rings two or three times I was hugely sceptical about whether it's transfer to the screen would do it justice.  When I saw The Fellowship of th Ring I was hugely impressed.  The Two Towers, however, goes beyond the wildest imagination.  Stunning is simply too weak a word. Go see this movie now or go curl up in bed and die.","Helpful","•","0","0","davejp","https://www.imdb.com/user/ur2271515/?ref_=tturv_usr_1470_t","Mar 10, 2003","https://www.imdb.com/title/tt0167261/review/rw0586285/?ref_=tturv_perm_1470"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586284/?ref_=tturv_1471","I thought the film was fantastic and I'd love to see it again!","This movie has something of everything for everyone: romance, cute actors/actresses, wars, stunts etc. Personally I loved the movie. It was just as good as the first one, but now the fellowship has broken up and we are following two different stories. It was completely mind-blowing. If you have not seen it yet, go see it!!!! The scenery shots are amazing and the quality of the filming and computerizing is excellent. A must-see!!!","Helpful","•","0","0","lols802","https://www.imdb.com/user/ur2278963/?ref_=tturv_usr_1471_t","Mar 9, 2003","https://www.imdb.com/title/tt0167261/review/rw0586284/?ref_=tturv_perm_1471"
"7","/10","https://www.imdb.com/title/tt0167261/review/rw0586283/?ref_=tturv_1472","Not bad, but not great","Thank heavens for Peter Jackson. The out-of-the-blue Aussie auteur, previously best known for the 1996 Michael J. Fox bomb The Frighteners, has managed to deliver where so many others have failed, or feared to even attempt. He has successfully translated J.R.R. Tolkien's massive Lord of the Rings trilogy to the big screen with maximum verve and minimal crap. Last year's Fellowship of the Ring scored a bulls-eye with moviegoers and critics alike, and there was an audible sigh of relief among hardcore LOTR fanatics when the long-awaited film was finally released to smashing success.So, where does Mr. Jackson go from there? He took a gamble in filming all three of the LOTR movies one after the other - what if Fellowship tanked? The whole franchise would have been up the creek. Thankfully, that fear was soon vanquished, but now Jackson has yet another roadblock to overcome: expectation. Hype. Buzz. Fellowship set the standard for Jackson and his crew - now all they can do is surpass it. That's a lot of pressure. I mean, a LOT of pressure. Thus, The Two Towers is arguably the most important film in the trilogy, simply because it has to live up to the expectations of millions of LOTR fans, AND the general movie going public, AND the critics, AND the studios that pay for the whole shebang. I'm amazed that Jackson hasn't had a stroke by now, or at least one mother of an ulcer.
So when all is said and done, does The Two Towers deliver? Yes. Is it as good as Fellowship? No. Does it still kick ass? For the most part, yes. It's just not very graceful doing it.Simply put, The Two Towers is an exhausting movie. By the end, I felt like I'd been through a war zone. The film is just SO LONG, and there is SO MUCH GOING ON, from epic battles to flowery speeches to zombified swamps to talking trees....the first word that came to mind when I left the theater was ""overstuffed"". I feel like I'm beating on a dead horse, though - these movies are complete adaptations of the novels, and as such, there's going to be a whole lot of stuff packed into 3 hours. But even so, those 3 hours don't have to feel like 6. I can see where Jackson and company could have trimmed a bit here, shuffled a bit there, moved around a few parts here, just to make the narrative flow more freely. TTT's plot is heaps more complex than Fellowship's, and the best way to deal with that is to tell the story in the simplest, most direct way possible. But Jackson jumps back and forth between plot lines like Quentin Tarantino on speed, and it just doesn't work. This may be Jackson's way of keeping us from getting bored, but it's ultimately distracting and unnecessary. Yes, there are a lot of plot threads to juggle - from Frodo and Sam's descent into hell, to Aragorn's crew trying to rescue Merry and Pippin, to Merry and Pippin themselves just trying to stay alive, and more subplots than you can shake a wizard's staff at - but they should be juggled, not thrown into the air and allowed to crash back to Earth. The plot itself is average at best, and when coupled with the smothering story structure, makes for a rather underwhelming experience.Fortunately, there is still plenty of good here, and a whole lot of great. The performances are once again top-notch, save for some flat dialogue and a few stilted scenes. The characters still feel the need to turn every sentence into a poetic work of art, Arwen still needs a shot of caffeine, and Frodo and Sam still need to get a room already, but otherwise the acting is very good. The gorgeous scenery and cinematography are back in full force, and it's likely the best eye candy you'll taste all year. The world of Middle-Earth just comes alive on screen - it's like you're RIGHT THERE. I don't know about you, but I'm booking myself a vacation to New Zealand ASAP.
But where TTT really shines is, yes, the butt kicking. The battle scenes are simply breathtaking (and cringe-inducing at some points - dammit, that sword just came right at my face!), and the final showdown at Helm's Deep is just unbelievable. There's so much buildup, and such palpable tension, that when the battle finally occurs it feels like you're going to war right alongside Aragorn and the Elves. There are so many fighters on screen, so much attention to detail, so much pure EXCITEMENT that I simply couldn't take my eyes off the spectacle, not even for a second (or a much-needed bathroom break). Oh, and Gandalf is alive. But you probably already knew that.
There are certain things that work in The Two Towers, and there are things that don't. Unfortunately, the good doesn't outweigh the bad, so TTT manages to find a fairly neutral middle ground. Will The Two Towers disappoint LOTR fans? Probably not. Will it disappoint everyone else? It's hard to say. But one thing is for sure: TTT is an experience you won't forget. Just try to ignore the rampant Hobbit homoeroticism, and you'll have a blast.
My Grade: 7/10","","","","","voodoo4936","https://www.imdb.com/user/ur1726393/?ref_=tturv_usr_1472_t","Mar 7, 2003","https://www.imdb.com/title/tt0167261/review/rw0586283/?ref_=tturv_perm_1472"
"","","https://www.imdb.com/title/tt0167261/review/rw0586282/?ref_=tturv_1473","Great movie, for those who don't expect the book","If you go to this movie because you enjoyed the books and want to see that played out on screen before you, you will probably be dissapointed with the changes made.People who worship the books will probably like FOTR better, its more true to the books. If you go to this movie to see a good movie, and aren't to picky about changes, you will most likely be swept away and think of it as one of your favorites. People who don't care if its changed will like this better.I read the books and overall enjoyed them, but they got a bit boring at some points. When I saw the 1st movie the first time, I thought that nothing was better, but after seeing it several times I realized it did tended to drag at points. This one pretty much kept me awake at all times.Gollum is excellent, the best computer generated character ever created, he's always been my favorite character in the book. The acting is fair, the action is great, the special effects are pretty well done, but are a little cheesy at points.","","","","","Seven_of_Diamonds","https://www.imdb.com/user/ur2250911/?ref_=tturv_usr_1473_t","Mar 6, 2003","https://www.imdb.com/title/tt0167261/review/rw0586282/?ref_=tturv_perm_1473"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586281/?ref_=tturv_1474","A TOLKIEN/JACKSON MASTERPIECE","I have yet to read any of Tolkien's work, so I have no opinion on how faithful Peter Jackson was to the original novelization, still, I believe Tolkien himself would be impressed. In my humble yet bigoted opinion, TWO TOWERS towers above FELLOWSHIP, which was kind of slow in comparison, even though this was necessary for character development.(Still, I gave FELLOWSHIP **** out of *****.) You don't have to be a RINGS fanatic to appreciate TWO TOWERS.But it can't hurt.Rating: ***** out of *****","","","","","bbrasher1","https://www.imdb.com/user/ur1047601/?ref_=tturv_usr_1474_t","Mar 7, 2003","https://www.imdb.com/title/tt0167261/review/rw0586281/?ref_=tturv_perm_1474"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586280/?ref_=tturv_1475","EXCELLENT!!!!!","Excellent movie!! The best movie ever!! If it doesn't win  ""Best Picture"" the Academy is definatly high on something (and it isn't pipeweed). Worthy of ALL the Academy Awards possible.  Best actor : Elijah Wood, Viggo Mortensen, Ian Mckellen. Best supporting actor: Bernard Hill, Brad Dourif, ANDY SERKIS (duh!).  8)","","","","","duhdiva","https://www.imdb.com/user/ur1579262/?ref_=tturv_usr_1475_t","Mar 5, 2003","https://www.imdb.com/title/tt0167261/review/rw0586280/?ref_=tturv_perm_1475"
"5","/10","https://www.imdb.com/title/tt0167261/review/rw0586279/?ref_=tturv_1476","Bad title!","Maybe I'm a grouch but while this movie is a visual treat and an awesome achievement, it should not be graced with the title as it has far too many unnecessary departures from the book to be considered a ""film of the book"" These (gratuitous?) changes spoiled the film for me I'm afraid.  The Lord of the Rings saga has enough action and story for anyone without inventing bits like Aragorn's fall which did nothing for the story and nearly killed the actor in the process!I can't see how Return of the King will hang together now as too many events not in the book have changed the story now.Alas, an opportunity missed.","","","","","icj-1","https://www.imdb.com/user/ur2098408/?ref_=tturv_usr_1476_t","Mar 5, 2003","https://www.imdb.com/title/tt0167261/review/rw0586279/?ref_=tturv_perm_1476"
"7","/10","https://www.imdb.com/title/tt0167261/review/rw0586278/?ref_=tturv_1477","Not as good as I hoped for","It was always going to be difficult to equal the fellowship, and the two towers doesn't.I have now seen it three times and I really do enjoy it. However, some of the scenes and the dialogue are so awful that should never have seen the light of day.The ongoing Antipodean joke about Dwarf tossing is simply unnecessary, and why does John Rhys Davies do the voice of Treebeard. Indeed it is the Ents that were the most disappointing part for me. They were always going to be difficult, but I found their deevelopment as characters superficial and the storyline fluctuated between being true to Tolkein and expediency.I will see this film again and again because I really do like it, but I suspect many attracted to the story by the fellowship will be put off by this attempt at developing the story. And as for Legolas skateboarding down the stairs on shield - it just isn't needed.","","","","","robertasmith","https://www.imdb.com/user/ur1229963/?ref_=tturv_usr_1477_t","Mar 6, 2003","https://www.imdb.com/title/tt0167261/review/rw0586278/?ref_=tturv_perm_1477"
"9","/10","https://www.imdb.com/title/tt0167261/review/rw0586276/?ref_=tturv_1478","Gollum is the real hero","Wasn´t really dissapointed w/ the first movie, but this 2nd part was way better. Critics have already claimed that this is the ""action"" part of the trilogy, but I found it to also have more depth and psychological (although archaic) undertones. I wish I was ten.. or maybe I am, at least these days you are sort of allowed to admit u feel 10 years old. Peter Jacksons splattermovies r nice but I consider this and heavenly creatures as his best up to this date. Let´s face it, Gollum is the most important character in the Tolkien saga. Come on mr. Jackson U will have no problems getting an even larger budget if u shoot ""Bilbo"". Too bad Jim Henson is dead, but I guess CGI will get better n betta every year.","","","","","mutefaktor","https://www.imdb.com/user/ur2136024/?ref_=tturv_usr_1478_t","Mar 5, 2003","https://www.imdb.com/title/tt0167261/review/rw0586276/?ref_=tturv_perm_1478"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586274/?ref_=tturv_1479","Cut out all the one line punchers from Gimli.......","This movie was breathtaking and would have achieved top score rating from me if it wasn't from all of the one line punchlines from the character Gimli in this movie.Tolkien hasn't wrote the book as Gimli as the funny guy in the book, and for him to make these comments in the movie is just darned stupid.","","","","","kimmeu","https://www.imdb.com/user/ur1196347/?ref_=tturv_usr_1479_t","Mar 4, 2003","https://www.imdb.com/title/tt0167261/review/rw0586274/?ref_=tturv_perm_1479"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586273/?ref_=tturv_1480","Probably the most impressive and spectacular epic ever made.","There are not enough words to describe how wonderful, imaginative, powerful, impressive, spectacular and great this film is. And believe me, this are the words from someone who has a very open mind about films. Very few films have managed to come across with such power on the screen. The first film was a great achievement, and by the time I saw it I just could not believe how it could be surpassed. But it did, it really did. Maybe not on an emotional level, because by necessity, this film can't stand alone. It's only the middle chapter, it doesn't have a real beggining or a real ending. But surprisingly, it does enough with it's characters to care about the story.I will not get into describing the story, because you all know what it is about. What I do want to describe it's how well it's the story told and how well the film is done. This film is certainly much darker than it's predecessor, and more violent, too. And there is also an interesting thing about it: it doesn't exactly feels like a fantasy film, precisely because it looks so real, and partly because most of the story centers in the country of Rohan, the world of men. There are not a lot of ""fantastic"" places here. But that does not harm the film, because in a way, it makes the film feel more like one of those great epics such as Braveheart.The visual effects are the most impressive ones I have ever seen. At least for the last hour of the film (which centers on the now famous Helm's Deep battle scene), there are some images that I never even imagined in my dreams. There are, some really wonderful and AWE-inspiring shots that look....amazing. And...of course, there's Gollum, the most believable CGI creature I have ever seen (and a compelling character, too).What I loved about 'The Two Towers', is that it's the kind of film you don't see very often. It's one of those very very few films that leave you thinking about it for a LONG time. It's great on every aspect. It's the kind of film where you'd have to write a big review for how well the story is told, how amazing the direction is, how good the acting is, how impressive the visual effects are, how dark, dramatic, violent, heroic and inspiring it is, and...how lovable it is.10 / 10.","","","","","carlos3999","https://www.imdb.com/user/ur1920413/?ref_=tturv_usr_1480_t","Mar 4, 2003","https://www.imdb.com/title/tt0167261/review/rw0586273/?ref_=tturv_perm_1480"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586271/?ref_=tturv_1481","If you haven't seen it....your missing a brain","This film will deminish all....oh wait it already has. This has to be the best film i've ever seen and believe me I've seen a few. The first one was great, amazing and magnificent but the Two Towers is beyond any words utterable on this earth,its beyond magic, not even elvish can express the sheer amazingness (is that a word)of this film (ok I have no evidence to back that up). I just wish it would get onto DVD right now I'm having withdrawral symptoms.If you don't like films about magic and fantasy, don't worry its worth it just to compare it to the real world, watch gollum (and girls) stare open mouthed at Aragorn and Legolas' sword and archery skills. :) So what have you learnt from my brief comment....(im slightly odd....yes i know that....but apart from that.....)  You must watch it again and again and again till you depend on it and finally realise its better than reality.","","","","","pinheadstead","https://www.imdb.com/user/ur2018141/?ref_=tturv_usr_1481_t","Mar 3, 2003","https://www.imdb.com/title/tt0167261/review/rw0586271/?ref_=tturv_perm_1481"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586268/?ref_=tturv_1482","Best of 2002.","This is what movie making is all about.  Short and sweet this is by far the best movie I've ever seen.  All though I did say that about Titantic a few years back, but I think this blows Titantic out of the water.   No pun intended.","","","","","OhioChick","https://www.imdb.com/user/ur1813546/?ref_=tturv_usr_1482_t","Mar 2, 2003","https://www.imdb.com/title/tt0167261/review/rw0586268/?ref_=tturv_perm_1482"
"","","https://www.imdb.com/title/tt0167261/review/rw0586266/?ref_=tturv_1483","great movie, but kind of lengthy","I loved this movie! Smeagle was soooooooooooooooooo cute! I liked how he was schizophrenic. One second he'd be all nice, and the next he'd be like ""Must get precious, must kill!!!!!!!"" Funny. All the guys were hot, as usual (especially Legolas, ^_^ the best looking elf this side of the Mississippi). Nothing but great reviews for this movie. It was a little long, but for LOTR I can handle it (especially on the silver screen)","","","","","CrystalBlueSilver","https://www.imdb.com/user/ur1703097/?ref_=tturv_usr_1483_t","Mar 2, 2003","https://www.imdb.com/title/tt0167261/review/rw0586266/?ref_=tturv_perm_1483"
"","","https://www.imdb.com/title/tt0167261/review/rw0586265/?ref_=tturv_1484","A thoroughly enjoyable film!","","","","","","shadow_empress","https://www.imdb.com/user/ur2011624/?ref_=tturv_usr_1484_t","Mar 2, 2003","https://www.imdb.com/title/tt0167261/review/rw0586265/?ref_=tturv_perm_1484"
"8","/10","https://www.imdb.com/title/tt0167261/review/rw0586264/?ref_=tturv_1485","Disappointing","I was greatly disappointed with this movie. It is my evaluation that it unlike movie nr-1, deviates to much from the original story. It seemes to me that the director have altered this second part, focusing on action parts, instead of following the original story. The battle at Helms deep may be incredible, but it is taking to much time of the story. Some of the new charecters (like Faramir), acts different then in the book, when he kidnaps Frodo and Sam, taking them into battle. Finally it disappointed me that we dont get to the end of the book when the film stops.Its a relatively good film, but still not near as good as ""Fellowship of the ring"".","","","","","rm2165","https://www.imdb.com/user/ur1352005/?ref_=tturv_usr_1485_t","Mar 1, 2003","https://www.imdb.com/title/tt0167261/review/rw0586264/?ref_=tturv_perm_1485"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0586263/?ref_=tturv_1486","Not as good as the first but...","Still a masterpiece. Though RotK will probably end up being my favorite. This movie just screams epic.I guess I didn't like it as much as FotR because it was missing some quiet scenes that FotR had. Some breaks in the pacing in order to give a rest to the characters and viewer. But then again, the pacing of breaking the story up into three parts really helped the narrarative and gave more consistent flow to the movie that was missing in FotR and made it seem a tad long.Speaking of which, it may be criticised for being long...but what great masterpiece isn't long? The more time you have, the more stuff you can fit in, and if the stuff you're fitting in is good...there's no problemo. Heck, Godfather, Shawshank Redemption and other top 10 IMDB movies are as long if not LONGER then FotR and TTT. I really just don't get complaints about length, because what it's really all about is consitency in the pacing. TTT went by FAST for me, while some movies like say Little Buddah are just 2 hours...yet that felt like an eternity.Anyways, enough of my ranting. Great movie. Won't win best picture this year though (Chicago has the oscars wrapped up, don't ask me why, I'll never know). Though, RotK will most definitely win next year, as if to honor the series as a whole, and it'd definitly deserve it.","","","","","Vidboy6726@hotmail.com","https://www.imdb.com/user/ur1812057/?ref_=tturv_usr_1486_t","Feb 28, 2003","https://www.imdb.com/title/tt0167261/review/rw0586263/?ref_=tturv_perm_1486"
"","","https://www.imdb.com/title/tt0167261/review/rw0586262/?ref_=tturv_1487","Sauron's shadow","The diluted darkness of the Star Wars prequels is eclipsed by Sauron's shadow in The Two Towers!Director Peter Jackson reprises the narrative cue of Irvin Kershner (The Empire Strikes Back) and, forsaking any introduction, embarks on a deeper, introspective and urgent deconstruction of the psychology that underpins the now fragmented fellowship; the Ring's seduction of Frodo, the tragedy of Gollum (a true synthespian) and the heroics of Aragorn (Viggo Mortensen a revelation), Gimli and Legolas.Visually. Rivendell's redolent beauty is replaced by nightfall, ruin and decay. The Elves, in their haste to elude Sauron, accelerated the corruption of the landscape. This aesthetic is maintained throughout most of the film and recapitulates the theme of darkness falling, but light is not entirely driven into shadow.The battle at Helm's Deep delivers in ways that no Clone War could ever emulate - an epic confrontation from a very human perspective.In between the moments of dark reflection there are those that are life-affirming. None has more poignancy than that of Gandalf?s return.If there is a fly in the ointment it is the Balrog! This ?mythical? beast appears to have escaped from a console game and should have evoked memories of the T-Rex attack from Jurassic Park.Despite my serious reservations surrounding this project. Peter Jackson has surprised and delighted with both Fellowship and Towers. Will it be three times the charm or will the trials of the trilogy be insurmountable even for this master of the ring?","","","","","johnhood","https://www.imdb.com/user/ur2256669/?ref_=tturv_usr_1487_t","Feb 28, 2003","https://www.imdb.com/title/tt0167261/review/rw0586262/?ref_=tturv_perm_1487"
"9","/10","https://www.imdb.com/title/tt0167261/review/rw0586261/?ref_=tturv_1488","Worth the wait.","I think my way of judging this film(s) (so far only the two)is that after reading the Lord of the Rings for the first time in 1970 it was a heck of a long wait to see the story transformed into a movie(s). I feel somewhat privileged to have finally been able to witness this transformation after a 30 some year wait and although the wait was long it was somewhat justified by the excellence of the films. Also there is not the fear that the project will end before the finish (this time).","","","","","wfasse","https://www.imdb.com/user/ur1572316/?ref_=tturv_usr_1488_t","Feb 28, 2003","https://www.imdb.com/title/tt0167261/review/rw0586261/?ref_=tturv_perm_1488"
